NO,Sentence,ID,book_name
309,بو طرفده آنا قيرخ قيز ايله بير ليكده اوْغلون آختاريب واوْنو اؤلو مجول حالدا تاپير.,f1,book1
323,آنا تورپاق اصلينده بؤيوك آنا، قاری ننه ايفاده‌لرينده شخصلنديريلير.,f1,book1
337,مغوللار دا دئمك مقاميندا دئييرلركی بونون دامعناسی دئمكدير.,f1,book1
351,معلوم دوركی، ديلين تاريخی انكيشافی گئديشاتيندا مجرد معنالی سؤزلر اصلينده ساده سؤزلرده‌ن تؤره‌نميشدير.,f1,book1
365,اوْدور كی، آشينی وئرمك اصلينده اؤلن شخصين روحونون خلاصی اوچون يئمك بيشيرمك وئرمك دئمكدير، دئمه لی آشينی وئرمك شخصين اؤلدويونو ايقرار ائتمكدير كی، ايفاده‌نين يوخاريدا كی مجازی معناسی بورادان تؤره ميشدير.,f1,book1
379,ويدادی ايله دئييشمه‌سينده واقيف دئميشدير:,f1,book1
393,كيومرث گليب اوْغلونون هلاك اوْلدوغونو گؤرور.,f1,book1
407,سؤزونون داخيلی فوْرماسی بعضی‌لرينی چاشديرير وبو آدی ، و سايره.,f1,book1
421,بو ايفاده‌نين معناسی گلجه‌يی، حادثه‌لرين نئجه اوْلماغينی اوّلجه‌ده‌ن گؤره بيلمه‌مك، سئچه بيلمه‌مك، قاغل اوْلماق، گؤزو باغلانما قدير.,f1,book1
435,ص- وورغونون منظومه سينده ايفاده بئله ايشله ديلميشدير:,f1,book1
449,تانرينين امری ايله افسانه وی ابابيل قوشلاری جنتده اوْلان مرجيمكدن كيچيك خيردا داشلاری ديمديكلرينه آليب كعبه اوزرينه يوروش ائدن حبش قوْشونو اوستونه اوچور، هر فيلين باشينا داش ساليرديلار.,f1,book1
463,شامان خسته‌ليگی خسته‌دن گؤيرچينه، يا توْيوغا كؤچوره‌ركن قوشلاری اوچ دفعه خسته‌نين باشينا دوْلانديرير.,f1,book1
477,آنجاق ایته‌له‌یه- ایته‌له‌یه اونو آشاغی باشا گتیرییرلر.,f1,book1
491,گونلرین بیرینده اسکندرین باشینی بیلیجی بیر دللک قیرخماغا گلیر.,f1,book1
505,او بو سؤزو بیر نئچه دفعه تکرار ائده‌ندن سونرا باخیر گؤرورکی، هه بودور قارینین شیشی بیر آز یاتدی.,f1,book1
519,قیبله‌ي عالم ساغ اولسون بو سؤزون اصلی منبعی فلان چؤلده فلان چوبان دیر.,f1,book1
533,سونرا دا باشلادی اونا دلیل، نصیحت اؤیرتمه‌یه.,f1,book1
547,آی قارداش گئجه‌نین بو واختی هاردان گلیرسن، چوالداکی نه‌دیر ؟,f1,book1
561,او بیر نئچه آی ده‌میرچی شاگردی اولوب، سونرالار اوستالاشدی و اؤز الینین امه‌یی ایله دولانماغا باشلادی.,f1,book1
575,عزیزلر قوجا اوغلونا بیرده دئدی کی، تورپاغی اک پئشمان اول، اکمه‌ییب، پئشمان اولما.,f1,book1
589,سؤزکی، ایگیدلیکدن و قهرمانلیقدان دوشودو یئری دیرکی، غیت تیمثالی اولان، زندگانلیغین چوخ- چوخ چتین سیناقلاریندان اوزو آغ چیخان، کربلا قهرمانی حضرت ابوالفضل العباس آدینا دئییلن، آذربایجان جاماعاتینین بیر نئچه آتالار سؤزونو نمونه گتیرمک آرتیق یئرینه دوشردی:,f1,book1
603,بو آدام اؤزونو گناهکار بیلیب، حضرتین آیاقلارینا دؤشدو، و یالوارا- یالوارا دئدی:,f1,book1
617,بوگونه کیمی من ایشله‌دیم سن یئدین.,f1,book1
631,او دمیرچي‌يه دئدی کی بو پاپاغین اوستونده یازکی اونون تاپشیردیغی یئرینه یئتریلدی.,f1,book1
645,سونرا دیوی گؤز ائله‌ییب، خورجوندان بیر آز اون چیخارتیب، داشیدا سالدی يئره.,f1,book1
659,دیولر قاچیب مئشه‌دن احمد اوچون بیر شاققا ات گتیردیلر.,f1,book1
673,بو گئجه بیر آز بیره‌لر منی ناراحات ائله‌دی.,f1,book1
687,بو انصاف‌سیز آدام حئیوانلاری ایشله‌تمکدن لاپ جانا گتیرمیشدی.,f1,book1
701,آللاه هئچ نانجیبین کئفین ساز ائله‌مه‌سین.,f1,book1
715,بیر ینیین لاپ اوجور بیر شئیینین ایتمه‌سینه ده بو مثلی ایشله‌درلر.,f1,book1
729,بو مسئله‌دن علاجسیز قالان عاشیق بیر آیری اوشاغی گؤندریب، سوال سوروشان اوشاغی اونون یانینا چاغیردیر.,f1,book1
743,- آی دده، بئش ماناتدا وئر بیر آیریسین دا اؤیره‌دیم.,f1,book1
757,نتیجه ده آذربایجان آغیز ادبیاتیندا مذهبیین ایزلری اؤز عکینی تاپیر.,f1,book1
771,بو حادثه‌نی یاخیندان گؤره‌ن موسی پیغمبر، درین فیکره گئتدی.,f1,book1
785,احمد علاجسیز حالدا جانینی بوغازینا ییغیر، بو کیشی‌نی اودورکی، وار دؤیور، نه یئمیسن تورشولو آش و وورور باش گؤزو یارالانیر.,f1,book1
799,کیشی هر سویا باتیب، چیخاندا دئییر:,f1,book1
813,آغاجی یارادان آللاه دیر، من بیله‌رم آللاهیم بیلر.,f1,book1
827,سن اوشاقلاری گؤتوروب، آنانیز گیله گئت، من ده قوناقلا بوردا یاتیم.,f1,book1
841,امر ائله‌ییر اؤلکه‌نین بوتون تنبل‌لری بیریئره ییخشسین، دولت خانادا، دولت حسابینا یاشاسینلار.,f1,book1
855,بو سؤزلری ائشیده‌ن کندلی‌نین حیرصی باشینا وورور:,f1,book1
869,آتلاریمیز بیر یئرده دئمیشلرکی بو خصوصدا بیر مزه‌لی احوالاتی چاتدیریریق قوللوغونوزا:,f1,book1
883,بیرگون چؤلده گئدیردیم، گؤردوم قانشاردان بیر دورنا اوچور توفنگی چکیب دورنانی ووردوم.,f1,book1
897,روایته گؤره، بیر اؤلکه‌نین، باشینا بیر گؤزو و کورو بیر گؤزو ایسه سالم آدام کئچیر.,f1,book1
911,بیرمدت اؤتندن سونرا، شاهدان خواهش ائتدی کی، اونو سارایدان آزاد ائتسین.,f1,book1
925,کیشی‌نین مالینی هره بیر طرفه داغیدیر.,f1,book1
939,بختین گتیردیگیندن او ایل محصوللاری دا بول اولور.,f1,book1
953,گلین گؤره‌ک، ائل آراسیندا گزه‌ن بو مثلین منشایی هارادادیر و بو مثل هاردان یارانیب، نئییه بئله دئییرلر.,f1,book1
967,گونلرین بیرگونونده بو کیشی‌نین آروادی‌نین تعریفینی بیر باشقا قادین، بگ خانیمینا سؤله‌ییر.,f1,book1
981,بو حکمتدن باش چیخارا بیلمدی بو دیلنچی آرواد ایچری گیریب، اوندان سوروشدو:,f1,book1
995,آدام باخاندا لاپ آز قالیر باغری چاتلاسین.,f1,book1
1009,آنجاق ایش او یئره چکیرکی، اوغلان قبولوق کاغیذینی مغرور بیر قیافه ایله آتاسینا گؤستریب، دئییر:,f1,book1
1023,قوجا اؤزونوو سیندیریب، اوغلونا سلام وئردی، آمما اوغلان اونون جاوابینی وئرمه‌دن دئدی:,f1,book1
1037,اؤزونو بولاق باشینا وئریب، دینجلمه‌یه باشلاییر.,f1,book1
1051,وزيرلرين بيري، سلطانين نه كيمي خوره‌كلرين بيريندن خوشوگلدييني، باشقاسي ايسه نهيي سئودييني دئدي.,f1,book1
1065,اونلار بير ـ بيرينه اؤزلريني تعريف‌له‌مه‌يه باشلادي.,f1,book1
1079,قارداشلار ائودن چيخماق همين آروادلاردا اونلارين داليسينجا يويوروب گيزلينجه گئديرديلر.,f1,book1
1093,حالوا ساتان يئلپيگي گؤتوروب اونلاري قووماق ايسته‌دي بونونلادا دؤره ده اولان ميلچك‌لر اوچوب قاچديلار، آمما ايچرييه تپيلنلر بالا ايليشيب اؤلدولر.,f1,book1
1107,حكمدار اييليب، كيچيك داخمايا باخاندا گؤردوكي، بلي، چايدان قاينايا – قاينايا پيقيلدايير، ائو يييه‌سي‌ايسه اونون سسينه اوينايير و بو سؤزلري دئيير:,f1,book1
1121,او گئدندن سونرا، باشماقچي اوزانيب، اؤز – اؤزونه دئدي:,f1,book1
1135,آي قارداش اگر بو ايش اولماسايدي، سن پول الده ائله‌يه بيلمزدين، بيرده حكمدار بيلسه‌كي، سن بير اوغرودان سوسماق اوچون پول آليبسان، اوندا نه ائلرسن ؟,f1,book1
1149,بو سؤزلر منيم عاغليما باتماز، سن گرك جزاني چكه‌سن.,f1,book1
1163,سن‌كي قيلينجي امانت قويوبسان گرك سحرده كئشيك وئره‌سن؛ اگر اوغرولار گليب شاهين خزينه‌سين اوغورلاسالار، اوندا حكمدارا نه جاواب وئره‌جكسن ؟,f1,book1
1177,ايش باشماقچي‌نين دوشوندويو كيمي اولمادي.,f1,book1
1191,اونون اوره‌يي بو حئيوانا يانيب، اؤزوايله ائوه گتيردي.,f1,book1
1205,قارا بگ قونشو كندلرين شرور آداملاريندان بيري‌ايدي.,f1,book1
1219,آغ ساققاللار اونون آغيللي ايشيندن خوشلانيب، اونون گئتمه‌يينه راضي اولدولار.,f1,book1
1233,قارابگ اوغلانين بو قورخمازليغيندان خوشو گليب، اونا يوموشاق ديل دئدي:,f1,book1
1247,اوزون هؤروك‌لري، قيزاران اوزو، اينجي كيمي آغ ديشلري، هاميني واله ائديردي.,f1,book1
1261,عاشيق گئرييه باخيب، گؤردو خانين آداملاري دورمادان گليرلر.,f1,book1
1275,عاشيق سويون قيراغينا گلدي و خانين سودا بوغولماغينا تماشا ائله‌دي.,f1,book1
1289,احمد گؤرور يوخ، اگر اون گون ده دايانسا ايش بئله قاباغا گئتمه‌يه‌جك.,f1,book1
1303,احمد اربابي‌نين امرينه باش اَييب، تئز بير اينك تاپيب، دريسيني سوياندان سونرا، دوه‌لري طويله‌دن چيخاريب، بوش چوواللاري اونلارين اوستونه آتيب، اينك دريسيني ده گؤتوروب، اربابلا بيرليكده يولا دوشور.,f1,book1
1317,يازيق احمد داغين كلّه‌سينده هر نه قدر جواهير وار ايدي هاميسيني آشاغي تؤكندن سونرا داياندي گؤرسون اربابي اونون آشاغي ائنمه‌سينه نئجه يول گؤستره‌جك.,f1,book1
1331,آز گئديرلر، چوخ گئديرلر آخيردا اوجا بير داغين اتگينه چاتيرلار.,f1,book1
1345,ارباب جواهيرلري بير ـ بير تؤكندن سونرا، گؤزله‌ييركي، احمد اونون آشاغي ائنمه‌سينه كؤمك ائده‌جك.,f1,book1
1359,كيشينين ايشه گئتدييني گؤرهن تولكي، اؤزونو ياواشجا اونون حيه‌طينه يئتيرير و ايته دئييركي، فلان يئرده آت اؤلوب، گئت اونون اتيندن گتير، من ده خوروزدان مواظب اولارام.,f1,book1
1373,عاليملرين بيري قئيدائديركي، بيرگون بيري يوخسول، مئشهدن كئچيردي و طبيعتين گؤزهلليكلرين گؤرهركن آللاهي يادا ساليردي بو آرادا، بير قارتالي گؤردوكي ديمه‌يگينه.,f1,book1
1387,اويئردن كئچنده، اؤز معاشيني حوكمداردان طلب ائدن اوْ يوخسول كيشيني گؤردو، اؤز خادمينه اوز توتوب، دئدي:,f1,book1
1401,قوجا، باخير گؤروركي، سو زمييه چاتماميش، كسيلدي.,f1,book1
1415,بير اوچوق كومانين قاپيسيني دؤيور، بلي بير قاري قاپيني آچير، شاه آللاه قوناغييام دئيير، گئجهني ساخلاماسانمي ؟,f1,book1
1429,ايندي ده معلوم دئييل اؤلوب يا قالير.,f1,book1
1443,گنلرين بيرينده احمدله آروادي نين سؤزو چپ گلير.,f1,book1
1457,ائله ياخشي‌سي بودور قاليم بير ايل ايشله‌ييم.,f1,book1
1471,اوغول ايكينجي سؤزون قيمتي ايكي مين تومندي.,f1,book1
1485,گلسه‌نيز بو سرين يول ايله گئده‌ك.,f1,book1
1499,تئز كيشي‌نين سؤزو يادينا دوشدو.,f1,book1
1513,آكيشي، بير دئ گؤروم فياضين عيبي نه‌‌دير ؟,f1,book1
1527,بو احوالاتدان بير آز سورنا اوغلان دوروب گئتدي.,f1,book1
1541,ايشله‌مكدن اللريم قابار اولوب، جمعي اون تومن قازانميشام اونودا آتيرسان باييرا.,f1,book1
1555,بالا من سنه دئديم كي، شيرين شئي آل گتير.,f1,book1
1569,كيشي بو سؤزو ائشيدن كيمي، باشلادي اؤزونو تعريفله مگه كي پس وزير‌ليك لاپ منيم بويوما بيچيليب وزير ليك قاعده ـ قانونلاريندان او قدر دانيشدي كي، پادشاه آز قالدي اونو اؤزو ايله آپارسين.,f1,book1
1583,قالدي اونون اؤزوندن باسيب كسمه‌سي.,f1,book1
1597,‌ من خريطه‌يه اونا گؤره باخيرام كي، بلكه دوشمن قوشونلاري غفلتا اؤلكه‌ميزه هجوم ائله‌دي.,f1,book1
1611,شر آتي مينيب ايره‌لي دوشدو.,f1,book1
1625,حيئوانلار ناهار ائله‌مه‌يه و باشلارينا گلن‌لري – بير – بيرينه دانيشماغا باشلاديلار.,f1,book1
1639,خئير آلاجا قويونو كسيب، اوره‌ييني چيخارماغي تاپشيردي.,f1,book1
1653,واي، واي كيم‌ايسه گليب خوره‌ييميزي يئييب ؟,f1,book1
1667,محمد بيچديك‌لري سونبوللري بير – بير باغلاييب قيراغا قويدو.,f1,book1
1681,آغلاييب، گؤز ياشلاريني گؤلون سويونا قاتدي.,f1,book1
1695,شاه وزيرلرينه امر ائتدي، او قوناقليغا گئتسين‌لر.,f1,book1
1709,قاييت، اؤز باشووا بلا آچمادان اونو پادشاها تسليم ائت.,f1,book1
1723,دئمك سلطان بيزي هئچ نه حساب ائتمير.,f1,book1
1737,بو سؤزو ائشيده‌ن اؤلكه پادشاهي امر وئرديكي، بيناني تيكن اوستاني گتيرسينلر اوستا گرك ايضاح ائله‌سين‌كي، ائوي نييه ايكي مرتبه‌لي تيكيب اوغرودا ييخيليب، قيچي سينيب، اونا گؤره اوستا جاواب وئرمه‌لي‌دير.,f1,book1
1751,درزي اويان - بويانا باخيب، گؤرور، بير نفر واركي، اونون يئرينه بونو آسماق ياخشي اولار.,f1,book1
1765,ـ بويوردون عمي اوغلويلا عم قيزينين کبينيني گويده کسيرلر!,f1,book1
1779,ـ قيزن او چپر سنين نه کاريوا گلر ،حئيوانلا اونو يئييب ،نئينيرسن اونو ؟,f1,book1
1793,سيمرغ بير کومکچيله گئديب چپري گؤتوروب گتيرديلر قويدولار حضرتين قاباغينا.,f1,book1
1807,سهل بن مالك الغرازي عربلرين بؤيو كلريندن اولان لقماني گؤرمك اوچون يوردوندان آيريليب يولادوشور.,f1,book1
1821,نتيجه ده سهل بن مالك بير باشاقيزا ائلچي گئتدي.,f1,book1
1835,بير سيرا تورك ديللرينده ائله ـ بئلهجه كئدر كندير آولانان بو آغاج ادبي ديليميزده عرب سؤزوصدر ايله ايفاده ائديلير، كئدر ايسه لاتينجه كئدروس سؤزوندندير.,f1,book1
1849,كيمينسه آديني ابدي لشديرمك مقصدي ايله بئتونو هئيكليني خاطيرلادان، آغاج اكمك.,f1,book1
1863,بو وضعيتدن دهشتله‌نن باغبان، يولدان كئچه‌ندن خبر آلدي:,f1,book1
1877,آخيردا گليب اوچ يول آيريمينا چاتديلار.,f1,book1
1891,من‌ده ايللردي بو دئوين اسيري‌يم.,f1,book1
1905,سئويرسن، ايندي ساواشاق، ايسترسن قالسين سحره.,f1,book1
1919,دئوين قاپيسيني دؤيوب، باخيب گؤردوكي، اونون قوللوغوندا گؤزه‌ل بير قيز دايانيب، آغ دئوين يئريني سوروشدو.,f1,book1
1933,اونلار، اوچ گون ساواشيب، هئچ بيري غالب گله بيلمه‌دي.,f1,book1
1947,تئز جلوونو توتوب اونو تومارلاماغا باشلادي.,f1,book1
1961,آز گليب، چوخ گئده‌ندن سونرا، اولكي اوچ يول آيريمينا چاتدي و دوشوندوكي، قارداشلاري‌ايله بيرگه بو اوغورو و بو سئوينجي بؤلوشدورسون.,f1,book1
1975,شاها خبر چاتدي‌كي، اوغلانلاري، گليرلر.,f1,book1
1989,اونلار صياددان سوروشدولاركي، نه علت باعث اولوب، او بو قويويا دوشوب.,f1,book1
2003,او بونو و صياددا اونو گؤردو آمما، هئچ بيري بير سؤز دئمه‌دي.,f1,book1
2017,صياد آتي مينيب، شهرين مركزينده بؤيوك قارداشيني گؤردو.,f1,book1
2031,دﺉ گؤروم، بولبولو گتيره‌ن آدام سنسن‌مي ؟,f1,book1
2045,ايذن وئر باشلاريني گؤتورسونلر اؤلكه‌ني ترك ائتسينلر.,f1,book1
2059,اوغرولار، ختائي‌نين بو سؤزوندن هئچ نه باشا دوشمه‌دي، يوللارين توتوب سارايا طرف گلديلر.,f1,book1
2073,اينديكي مني ائولنديرمك ايسته‌ييرسن، منه گونئي پادشاهي‌نين قيزيني آل.,f1,book1
2087,او طرفدن‌ده وحشي پيشيك گليب، بونلارلا يولداشليق ائتدي.,f1,book1
2101,هئچ بيليرسيز بو ات – سوموك هاردان گلير ؟,f1,book1
2115,اوغلان اليني دوداغينا قويوب، ديلي‌ايله دوداغي آراسيندا دئدي:,f1,book1
2129,انسانلار، حئيوانلاري قورسالاردا اونلار بيلمه‌ديلر.,f1,book1
2143,قاريني آتا مينديره‌نده، آت كيشنه‌دي.,f1,book1
2157,قيز باشينا گلن احوالاتي آتاسينا دئدي.,f1,book1
2171,بو صحنه‌ني جاناوار گؤروب، تولكويه خبر وئردي.,f1,book1
2185,اوندا منيمله گل قصره گئده‌ك.,f1,book1
2199,اونلارين ايچريسين، قورو چؤر – چوپله دولدورون سونرا، آرابايا اودوورون، من اودون توستوسوايله اوچوب گؤيه گئديم.,f1,book1
2213,قوجا ياشيني قوزاييب معنالي ـ معنالي جوانا باخيب دئدي:,f1,book1
2227,معجزه‌‌سی عصرلردن-عصرلره، نسیللردن-نسیللره کئچمیش، دیلدن-دیله، یادداشدان-یادداشا کؤچه-کؤچه میلیون-میلیون انسان عومرونو یاشایاراق بوگونوموز‌دک گلیب چاتمیشدیر.,f1,book2
2241,مصر ناغیللاری سیرلی بیر صورتده دوغولموش اوشاقلارین آخیردا فیرعون تاختینا صاحب اولاجاغینی قاباقجادان خبر وئریر.,f1,book2
2255,کلله‌گؤز ناغیللاری، اسکندر ذوالقرنئین حاقینداکی روایتلر، افسانه‌لر ایندیکی آذربایجانین داخیل اولدوغو اراضیسی‌نین یونانلار طرفیندن ضبط ائدیلمه‌سی و یا داها باشقا تاریخی حادثه‌‌‌لرین آبیده‌سی دئییلدیرمی ؟,f1,book2
2269,او، چؤله گئدیر، آغزینی بیر سویو قوروموش قویویا توتوب دئییر:,f1,book2
2283,ائرته‌سی گون ائوه گتیردیکلرینی تامامیله گئری داشییارمیش.,f1,book2
2297,فیردوسی‌نین تصویرلرینه اساساً، دیولر حاقیندا اولان ناغیللار ان قدیم ایران ناغیللاری ایله علاقه داردیر.,f1,book2
2311,هم ده دئدیگیمیز کیمی، سؤیله‌ین هر زامان اؤز شخصی و اجتماعی دونیاگؤروشونو ناغیلا کئچیریر و موختلیف اجتماعی پیلله‌ده اولان ناغیلچی عینی موضوعدا اولان ناغیلا باشقاباشقا دون گئیدیریر.,f1,book2
2325,بو ناغیللاردا ایشتیراک ائدن قوووه و شخصیّتلر کیشیلری یئین و گؤزل قادینلاری چکیب آپاران دیولردیر.,f1,book2
2339,بعضا دؤولت قوشو ان یاخشی بیر کئچه‌لین باشینا قونماقلا اونو ناغیلداکی جمعيّتین ان یوکسک پیلله‌سینه چیخاریر.,f1,book2
2353,آذربایجان ناغیلیندا، ایستر خییالی مضمونلو، ایسترسه حکایت موضوعلو اولسون، درویش آنجاق منفی جهتدن تصویر ائدیلیر.,f1,book2
2367,البته‌‌‌، ناغیللارداکی حیاتین بؤیوک تربیوی اهميّتی اونودولمامالیدیر.,f1,book2
2381,عادتی اوزره ایسته‌دیگی، بَیندیگی اوغلانی سئچیر، تانیییر و اؤزونه حیات یولداشی قبول ائدیر.,f1,book2
2395,اونلارین بیری ده بیزیم کور قیراغیندا یاشایان علیمردان کیشییدی.,f1,book2
2409,تفاووتو یوخدو، آجیندان ائویمده اؤلمکدنسه، جاناوارا یئم اولماق، جینه راست گلمک یاخشیدی.,f1,book2
2423,– آی بالام، آج اؤزونو قیلینجا توخویار.,f1,book2
2437,– قورخما، بو دفعه‌‌ سن اونا دئیرسن کی، پادشاه سن بیر یوخو گؤرموسن.,f1,book2
2451,– دای بوندان سونرا پادشاه نه یوخو گؤره‌جک، نه ده منی چاغیراجاق.,f1,book2
2465,گتیردی علیمردانا بئش او قدر خلعت، قیزیل، قاش-داش وئردی کی، گئتسین اوغولبا اوغول یئسین، دولانسین.,f1,book2
2479,ایندی انسانلیق زمانهسی گلیب، هئچ کسین حاققی یئییلمه‌ییر.,f1,book2
2493,گؤردولر کی، باجیلاری‌نین قارنی شیشیب، آغزینا دَ‌ییر.,f1,book2
2507,قیز او ساعت قوللارینی چیرماییب قازانی گؤتوردو، اوجاغی قالاییب بیر قازان خؤرگی بوشیردی، ووردو دمه، اؤزو گیزلندی.,f1,book2
2521,هر گون دئو گئدیب اولاییردی، قوشلاییردی.,f1,book2
2535,باجی قارداشینی گؤرن کیمی دوروب بوینونو قوجاخلاییب:,f1,book2
2549,آخیردا گؤردولر دای علاج اولمادی، گؤی مینجیخ دئدی:,f1,book2
2563,فیکیر ائله‌دی کی، بو یئری اکمک اولماز، توخومو دا سویا سپمک اولماز.,f1,book2
2577,چؤرگی یئییب قورتاراندان سورا دوردو یؤنلدی ائوه.,f1,book2
2591,گؤی مینجیخ اوشاغی گؤتوروب آپاردی چؤله.,f1,book2
2605,گؤی مینجیخ جواب وئردی کی، سن دئدین گئت ننه‌مین باشیندان بیر یوموروخ وور، بئل، کولونگ آل گتیر.,f1,book2
2619,کیشی بونو گؤرن کیمی اؤز-اؤزونه دئدی:,f1,book2
2633,گؤی مینجیخ بؤیوک بیر قازانی سوینان دولدوروب قویدو اوسته.,f1,book2
2647,آمّا بیر پولو دا یوخودو کی، بیر شئی آلسین.,f1,book2
2661,دده‌‌ن گورباگور دا سنین کیمی اوغرویدو.,f1,book2
2675,لوطوباشی دا بونلارین ایچینده بوغون بوروب، بیر صندلین اوستده ایلشمیشدی.,f1,book2
2689,– قوچاغیم، بیر توخماخ گؤتوروب، بو طوله میخینی آپاریب فیلان یئرده بیر خرابا حمام وار، اورا چالا بولرسنمی ؟,f1,book2
2703,محمّد طوله میخینی چالیب، توخماغی دا گؤتوروب، پاپاغینی حرّیییب فیشدیریق چالا-چالا جورابی دا جیبینه قویوب دوشدو یولون آغینا.,f1,book2
2717,– اشی، اللها باخ، مندن ال چئک، نه ائو یارماخ، نه قیرخ جوت جوراب ؟,f1,book2
2731,کیشی مالین ایستیینده اؤزونو ده بو حالا سالیب.,f1,book2
2745,ائله کی، گلیب چاتدیلار بیزیم باققالین دوکانینا، گؤردولر بیر چوخ آدام ییغیشیب.,f1,book2
2759,بیردن دریانین اورتاسیندا گمی‌نین قاباغیندا بیر نهنگ پیدا اولدو.,f1,book2
2773,محمّد سیرغانی جیبینه قویوب چیخدی گمییه.,f1,book2
2787,محمّد بیر باشین قالخیزیب فیکیر ائله‌دی، سن اؤله‌سن بو شهره هر نه بلا توخونوب، بوندان توخونوب.,f1,book2
2801,گؤردو واللاه، بو بیر قالاچادی کی، چکیلیب گؤیون اوزونه.,f1,book2
2815,چارحوووزون داشی‌نین بیری یاقوتدان، بیری میرواریداندی.,f1,book2
2829,ایسته‌دیم قاچام، آیاغیمدا بیر جوت جورابیم واردی کی، یئددی ایلین باجی خراجیندان عمله گلمیشدی، اونوندا بیرتایی چیخیب الینده قالدی.,f1,book2
2843,محمّد بو سؤزلری ائشیدن کیمی کولدان چیخیب دئدی:,f1,book2
2857,– دده‌‌ن گورباگور هاواخت منه چارشاب آلمیشدی کی، چارشابیم اولا.,f1,book2
2871,یولدان گئدنین بیریسی چؤمچه‌نین ساپینا توخونوب حلیمی داغیتدی.,f1,book2
2885,– گؤزلری‌نین ایکیسی ده بیر دشیکدن چیخا، گئنه وئرمه‌رم!,f1,book2
2899,– قیبله‌ی-عالم ساغ اولسون، همین فاطی قاری‌نین اوغلو کئچل محمّدیندی.,f1,book2
2913,ائله بول محمّدین دده‌‌سی ایندیجه اؤلوب، قاش-قاباغی یئر سوپورور، جلد دوروب محمّدین بوینون قوجاخلاییب دئدی:,f1,book2
2927,محمّد لؤحلری آلیب ننه‌سیینن، آروادینان گؤروشوب، اؤپوشوب آیریلدی.,f1,book2
2941,قیز محمّدی گؤرن کیمی دئدی:,f1,book2
2955,تدبیر، یوخسا بو قیزین دردی منی اؤلدورر.,f1,book2
2969,– هله سن منه دئ گؤروم، مؤهلت آلدین ؟,f1,book2
2983,ائله کی، صاباح اولدو قیز محمّدی یوخودان اویاتدی، دئدی:,f1,book2
2997,تاپپیلتییا قیز چیخیب گؤردو کی، محمّد تیرتاب اوزانیب.,f1,book2
