NO,Sentence,ID,book_name
1181,او طرفدن‌ده ولي خان امر ائله‌دي كؤهنه باشماق تيكن‌لر بوندان بئله اؤز ايشلرينه باشلارلار.,f5,book1
1195,نئجه اولار، بير انسان اؤز اللريني، موردار حئيوانا وورار، تئز بونو گؤتور آت ديشاري.,f5,book1
1209,ايندي اونون ايسته‌يي نه‌دي ؟,f5,book1
1223,وحشت خانين يانينداكي آداملاري چولغاميشدي، آنجاق عاشيق چوخ راحات – راحات دانيشيردي:,f5,book1
1237,سونرا قارا بگ اؤز آداملارينا خطاباً دئدي:,f5,book1
1251,قيز بونلاري دئييب، گؤزدن يوخ اولدو.,f5,book1
1265,آتلي‌لار گليب، خانين آياقلارينا دؤشنديلركي، اونلاري اؤلدورمه‌سين و آرواد – اوشاقلارينا رحم ائتسين.,f5,book1
1279,بئله روايت ائديرلر كي، قديم اوزاق بير كندده بير آنا ايله اوغول بيرليكده ياشاييرميشلار.,f5,book1
1293,بير نئچه دفعه ايسته‌ييركي قاپيني دؤيسون، آنجاق جورأت ائله‌‌مير.,f5,book1
1307,ارباب اينك دريسيني احمده بورويندن سونرا، دوه‌لري كنارا چكيب، اؤزوده قاچير، ايري بير داشين داليندا گيزلنير.,f5,book1
1321,آخيردا احمدين آياغي داغين اتگينده يئره ده‌يندن سونرا قيرغي‌نين آياقلاريني بوشلايير.,f5,book1
1335,سونرا دوه‌لري قيراغا چكيب، ايري بير داشين داليندا گيزلنير.,f5,book1
1349,من گئتديم، سن ده اورداكي، سوموكلردن اؤيرنيب، گلرسن.,f5,book1
1363,تولكونون بو سؤزوندن ناراحات اولان خوروز، اؤزونو يوواسيندان ائشييه چيخاريركي تولكويه گؤسترسين، يالان دئيير.,f5,book1
1377,اونون حكومتينين داوام ائتمه‌سي اوچون دعا ائديردي و اوندان روزي ايستهييردي و باشقاسي ايسه دائما آللاهي چاغيريب، اوندان روزي ايستمهييب، دئييردي:,f5,book1
1391,سن بوايشينله ثبوت ائتديردينكي، حقيقتي روزي وئرن رحمان آللاهدير و بيز يالنيز وسيلهييك.,f5,book1
1405,جاوان قوجانين بو رفتاريندان، بو سؤزلريني ائشيديب، آغاجا سؤوكه‌نديگي يئرده ائله قورويوب، قالير.,f5,book1
1419,شهر اهلي،‌ مسلمانليق دئييري قوناغي قاپيدان قووماق اولارمي ؟,f5,book1
1433,چوخ قوشون توپلاييب دوشمن اوزهرينه گلدي.,f5,book1
1447,قازانديغي پولون ياريسيني ائولرينه گؤنده‌رير.,f5,book1
1461,اودروكي، من ايسته‌ييرم بير ايل ده يانيمدا ايشله‌يه‌سن بو دفعه گئدنده ايكي مين تومن وئريم.,f5,book1
1475,بالا تانيماديغين آداملا يول گئتسن مبادا كروان يولوندان كنارا چيخاسان، احمد بو سؤزه لاپ پرت اولدو.,f5,book1
1489,احمد كيشي دن آغلاماغين سببيني سوروشدو.,f5,book1
1503,ساييب گؤردوكي اوچ مين تومن دير.,f5,book1
1517,بلي، ار‌ ـ آرواد اؤز آرالاريندا راضيلاشديلار،آرادان بير آز كئچمه‌ميش اوغلان گلدي ائوه اوردان ـ بوردان صحبت سالاندان سونرا، آرواد دئدي:,f5,book1
1531,اگر او بونو بيلسئيدي من يوز تومني پنجره دن آتاندا او دا سنين كيمي هيجانلاناردي گوردون كي، هئچ يئريندن قيميلدانمادي دا، ايندي گرك اونو ائله بير ايشه قوياق كي، زحمت چكيب آلين تري تؤكوب پول قازانماغين يولون اؤيره نسين اوندا پولون قدرين بيلر.,f5,book1
1545,فياض دوغرودان دا عاغيللي باجاريقلي اوغلان ايدي، كوچه ده مكتبده هامي اونون خاطريني ايسته‌ييردي.,f5,book1
1559,فياض يئنه ده قويون ديلي آلدي.,f5,book1
1573,فياض گؤردو پادشاه سؤزلره آلدانيب سئحر ائله‌يه‌جك اودوركي دئدي:,f5,book1
1587,پادشاه ساغ اولسون، ائويميز گؤرونور، منه اجازه وئرين گئديم.,f5,book1
1601,پادشاه گؤردو كيشي چوخ عاغيللي، تدبيرلي آدامدير، اونا گؤره اونو آپاريب اؤزونه باش وزير ائله‌دي.,f5,book1
1615,گليب بير قالين مئشه‌يه چيخدي.,f5,book1
1629,بگ‌‌ين سوروسونده آلاجا قويون وار، اونون اوره‌ييني چيخاريب، بدنينه سورتمك لازيمدير.,f5,book1
1643,خئير ايلخي‌دان بالاجا كوره‌ن داييچاني توتوب يه‌هرله‌دي، اوغرونو تاپماغا باشلادي.,f5,book1
1657,ايللرين بيرينده اكديك‌لري زمي حاصيل وئرمه‌دي و گؤيدن گله‌ن بلا اكيني تمامي‌ايله محو ائتدي.,f5,book1
1671,آنجاق محمد اونا ايسته‌مه‌دي يالان دئسين و سون باغي واختدان سونرا باغلاديغيني سؤيله‌دي.,f5,book1
1685,قوشا باشينا گلن‌لري سؤيله‌دي و بختي‌نين اوندان اوز دؤندرمه‌سيندن گيلئيلندي.,f5,book1
1699,سونرا وزير – وكيلي ايچري دعوت ائتدي و سئحيرلي اوزوك‌له گؤزه‌ل خوره‌ك‌لر گلدي.,f5,book1
1713,وزيرلردن بيري اولان اميرعلي شير نوايي سلطان حسينه اوز توتوب جاواب وئردي:,f5,book1
1727,دئيير گونلرين بيرينده اؤلكه حكمداري اؤز وزيريني يانينا چاغيريب، اونا بئله بير مصلحت وئريركي، سن قوجاليب، الدن دوشوبسن، ايشه – گوجه ياراميرسان، ياخشي بودوركي، مملكتي ترك ائده‌سن زحمتيوه گؤره سنه بير قوُل باغيشلاييرام.,f5,book1
1741,اوستا بير دار آغاجينا باخير و بيرده اؤلكه باشچيسينا تئز اؤزونو ايتيرمه‌دن دئيير:,f5,book1
1755,من بيليره‌م‌كي بو اؤلومدن سونرا، او دونيايا گئديب، ابدي پادشاه اولماق ايسته‌ييرم.,f5,book1
1769,ايندي گؤروم نئجه عمي اوغلونا گئده‌رسن، قيزي گؤتوروب قييناغيدا چيخارتدي چينار آغاجينا.,f5,book1
1783,بيرگون سيمرغ اورا اولمايان زامان، هله گون باتماميشيدي، بير گويچک ملک گؤيدن اوچاراق قوندو چينار آغاجينين باشينا فلکين يازيسي بويوموش دئيه بَي گلينينين کبينيني اوخويوب قاييتدي، بئله‌ليکله عمي اوغلويلا عم قيزينين کبيني چينار آغاجيني باشيندا چپرين ايچينده کسيلدي.,f5,book1
1797,سيمرغ ايندينين اينيسيده باشيني گؤيه قووزاماز!,f5,book1
1811,اوچاديرا دعوت اولوب عربلرين اؤزونه مخصوص اولان رسملري سايه سينده اولدوقجا حؤرمت گؤرور.,f5,book1
1825,آذربايجاندا اؤز ايفاده‌‌‌سيني دَييشدي بئله بير وضعيته دوشدو:,f5,book1
1839,پاييزدا چيچك آچير، توخوملارينين تركيبينده ياغ اولدوغوندان يئييلير.,f5,book1
1853,سلام، صدر آغاجي آغاجلارين اوجاسي، آغاجلارين قوجاسي.,f5,book1
1867,كيشي بونو دئييب، گؤزدن ايتيب، گئتدي.,f5,book1
1881,بو يولدا چوخلو چتين‌ليك‌لر وار.,f5,book1
1895,قيرميزي دئو گلير، هر واخت گلنده اونون آغيرليغيندان يئر بئله تيتره‌ر، قيرميزي دئو گلدي.,f5,book1
1909,بئله‌ده اولدو دئو اوچ نوبه قيلينج آتدي.,f5,book1
1923,قيز قوناغيميز وار اونا بير شئي گتير يئسين، سونرا حق – حساب‌ميزي چوروده‌ريك.,f5,book1
1937,سونا بولبولو تاپيب وطنه قاييداندان سونرا اونونلا توي ائله‌يه‌جك .,f5,book1
1951,اونلار دنيزده چوخ چتين ليك‌لر گؤردولر.,f5,book1
1965,او واخت قارداشلارين گليب، سن گؤروب آپارارسان.,f5,book1
1979,شاه گؤردو بو ايشين ايچينده بير آيري ايش وار، اونا گؤره بوقرارا گلدي كي، هركس قوشو دانيشديرسا و سولان باغي اولكي حالا گتيرسه، بللي اولار سونا بولبولو او تاپيب، گتيريب.,f5,book1
1993,صياد شهره وارد اولان زامان، چوخدان سئوديگي بير قوجانين يانينا گئتدي و خواهش ائتدي‌كي، حقيقت اؤز يئرين تاپانا كيمي، بو باره‌ده هئچ كيمسه‌يه بير سؤز دئمه‌سين.,f5,book1
2007,يئنه شهره جار چكيلدي، بلي شاهين الينده بير باشماق وار، اونون تاييني كيم تيكسه، او چوخلو انعام آلاجاق، تيكه بيلمه‌سه باشي گئده‌جك، اونا گؤره، هئچ اوستا جرأت ائله‌مه‌دي، بو ايشه ياخين دورسون.,f5,book1
2021,گئت، اونو گتيره‌ن آدام گلسين.,f5,book1
2035,اونا گؤره، آلنيندان اؤپوپ، قوشونلاريني چكيب، گئتدي.,f5,book1
2049,يول يولداشي ياخشي شئي دير گونلرين بيرينده شاه اسماعيل ختايي چؤله شكارا گئدير.,f5,book1
2063,شاهدا گئديب، ياتدي و سحر تئزدن دوروب، شاهليق پالتاريني گئيدي.,f5,book1
2077,سن منيم اوغلومسان، من سنه نه امر ائتسم، اونو ائتمه‌لي‌سن.,f5,book1
2091,اونلاردا گليب، توللانان ات سوموكدن يئمكله اؤز قارينلاريني دويورماغا باشلاديلار.,f5,book1
2105,سن آيي، جاناوار و قيرقي، شاهين قصرينه گئديرسيز.,f5,book1
2119,بيليرسيزكي، انسانلار بوش يئرده ياتماغا عادتلري يوخدور ؟,f5,book1
2133,الينده چه‌ليك كوپه گيره‌ن بير قاري آرواد، شاهين يانينا گليب دئدي:,f5,book1
2147,اوره‌يينه توخونما، بو گون قالار، سحر بير يئره چاتديرارام.,f5,book1
2161,دوروب بير باشا گئديرسن، گونئي پادشاهي‌نين سارايينا، اوردا قيز سني گؤره‌جك و سندن سوروشاجاق‌كي:,f5,book1
2175,هره اؤز ايشيني يئرينه يئتيردي قوشون ساواش اوچون حاضير اولدو.,f5,book1
2189,شاهين قاپيسيندا جاناوار هر گون بير قويونا، آيي اؤكوزه، قيرقي قازا و تولكوايسه تويوغا صاحب اولدو.,f5,book1
2203,تولكو هر شئي اؤز قايداسيندادي دئدي، آنجاق آتا – آنالاري شاهدان گيلئيله‌نيركي، نه اوچون اونلارين گؤروشونه گئتمير.,f5,book1
2217,قوجا اوره‌ك سؤزون اونا بئله آنديردي:,f5,book1
2231,ناغیللار، حکایتلر، قاراوللیلر و لطیفه‌‌‌لر آذربایجانلیلارین زنگین و موختلیف شکیللی ائل یارادیجیلیغی نوعلریندن بیر قیسمیدیر.,f5,book2
2245,سونرا انسانین اؤلمزلیگی موضوسون، بیزیم ناغیللاردان و باشقالاریندا گؤرولدویو کیمی، همین یوخاریدا آدینی چکدیگیمیز مصر ناغیلیندا دا گؤرمک اولور.,f5,book2
2259,دللک اولگوج-بیلوو‌نو چیخاریب، صابون حاضرلاییر، الینی پادشاهین باشینا اوزاداندا، اسکندر اونو ساخلاییر:,f5,book2
2273,بئله‌لیکله، اسکندرین ایکی بوینوزو اولدوغو آشکار اولور.,f5,book2
2287,شهرین و کندین عوام خالقی ایسه بونو موهومی بیر شخص کیمی تصویر ائدیر.,f5,book2
2301,لاکین بو ديَیشمه نه قدر درین اولور اولسون کئچمیش فرقیلی اجتماعی علاقه‌‌‌لرین آیری-آیری یؤنلری ناغیلا داخیل اولموش، یئنی عنصورلر ایله چولغالاشاراق بیزه قدر گلیب چاتمیشدیر.,f5,book2
2315,بو ناغیللارداکی کئچل چیل، ساریشین، سئیرک دیشلی کوسایا قارشی قویولور و رحمسیز، قدّار دارغا ایله، وزیرله و یا پادشاهین بوتون قویروقلاری ایله آمانسیز صورتده ووروشور.,f5,book2
2329,بو دیولرین عادت اوزره سارایلاری، مولکلری بیر-بیرینه یاخین اولور و هر زامان بیر دیو او بیریسیندن اوزاقدا یاشادیقجا اوّلکی قارداشیندان داها سرت، داها قوووتلی و داها زیانکار اولور.,f5,book2
2343,یالنیز یوخسول طبقه‌‌‌لر دئییل، خیردا عاجیز اهالی دئییل، بلکه شرقین قودورغان فئوداللاری دا، بَیلری و خانلاری دا، شاهلارین سارایلاری دا درویشه قارشی قورخو ایله قاریشیق بیر حؤرمت دویورلار.,f5,book2
2357,* * * آذربایجان ناغیللاریندا باشلیجا موضوعلاردان بیری ده مظلوم، ازیلمیش، جهالتده قالمیش کندلی کوتله‌سی‌نین بوتون حکمران و استثمارچی طبقه‌‌‌لره قارشی آپاردیغی موختلیف مباریزه‌لردیر.,f5,book2
2371,بو دوشمن، اوّلده بزیرگان، سونرا ایسه تاجیر تیپیدیر.,f5,book2
2385,قهرمان قادین رولو داها چوخ و کیمی ناغیللاردا دقتی جلب ائدیر.,f5,book2
2399,تیکان قیریب ساتاردی، مئشه‌دن اودون ییغیب ساتاردی.,f5,book2
2413,یول چوخ ایریش ویروش، داشلی ایدی.,f5,book2
2427,او دئیه‌جک کی، آی جماعت، کیم منیم یوخومو یوزا بیلر ؟,f5,book2
2441,– پادشاه ساغ اولسون، منی نییه چاغیردیغینی بیلیرم.,f5,book2
2455,پادشاهدان حؤکم چیخدی کی، علیمردان بورا گلسین.,f5,book2
2469,بودفعه‌کی خلعته، قیزیللارین هئچ بیرسینه احتیاجیم یوخدو.,f5,book2
2483,اولار یئدی، ایچدی، یئره کئچدی، سیز یئیین ایچین دؤوره کئچین.,f5,book2
2497,– آپار بو چپه‌لی اؤلدور، بیزی بی‌ناموس ائله‌دی، پاپاغیمیزی یئره سوخدو.,f5,book2
2511,خؤرک بوشیب، حاضیرلانیب، قازان دا دمه وورولوب.,f5,book2
2525,بو اللی یاشیندا پهلوان کیمی بیر اوغلان اولدو.,f5,book2
2539,گؤی مینجیخ گؤردو آناسی‌نین یانیندا بیر اوغلان اوتوروب.,f5,book2
2553,سحر اولاندا گؤی مینجیخنان دئو گئتدی اوا.,f5,book2
2567,کیشی باشین قالخیزیب گؤردو کی، بیر جاوان اوغلان دوروب.,f5,book2
2581,ایت دورموشدو چایدا، توخومودا تؤکدوم اورا.,f5,book2
2595,– سن دئدین اوشاغین سسین کس، من ده کسدیم، نئینیییم ؟,f5,book2
2609,گؤی مینجیخ یئره گیرن کیمی باشین بیرویور یالاندان، باشلادی خورولداماغا.,f5,book2
2623,هئله-هئله بونو ساللیخ دریایا، باشیمیزدان رد اولار.,f5,book2
2637,کیشی نه قدر یالواردی، گؤی مینجیخ باخمادی.,f5,book2
2651,محمّد کلفی چیخاردیب باققالا وئردی، بیر آز کیشمیش آلیب دوزلدی یولا.,f5,book2
2665,توت الیمدن، منی آپار بازارا سات، گتیر خرجله.,f5,book2
2679,لوطوباشی چیخاریب یوز تومن قارییا وئریب محمّدی آلدی.,f5,book2
2693,– آی آناسین ساتدیغی فاطی قاری‌نین اوغلو کئچل محمّد!,f5,book2
2707,– آی آمان، تئز اولون، اورا هر کیم گیرسه، اؤلر.,f5,book2
2721,دوزون دئ گؤروم، جورابون قالانین نئینه‌میسن.,f5,book2
2735,اوّل بیر سور گؤرنن دوزدو، نئجه‌دی، اوندان بوینومو ووردور.,f5,book2
2749,اؤزلرین اوندا یئتیردیلر کی، جلّاد محمّدین ساغیندا، سولوندا فیر-فیر فیرلانیر؛ دئییردی.,f5,book2
2763,بیر ده گؤردولر سوکانین دالیندا بیر کئچل اوتوروب، چاغیریب دئدیلر:,f5,book2
2777,ائلهکی گلدی دریانین قیراغینا چیخدی، تاجیرلرنن خداحافظده ائلمهییب دوشدو یولون آغینا.,f5,book2
2791,بیر اوغلان چیخدی کی، قدّی میناره کیمی، بوغلارین ائشیب شنبله کیمی قویموشدو قولاغی‌نین دیبینده.,f5,book2
2805,محمّد آغلیندان بیلدی کی، بو سو ایچریدن گلیر.,f5,book2
2819,تئز بیر گول کولوندا گیزله‌نیب باشلادی سوفریه طرف ماریتداماغا.,f5,book2
2833,نه قدر گمی گلسه یا یوز تومن پول، بیر قول آلیردیم، یا دا گمینی داغیدیب بوتون وار-یوخون آپاریردیم.,f5,book2
2847,– من صاباح گون اورتایا کیمی سنی شهره آپاررام.,f5,book2
2861,محمّد تئز اؤزون یئتیردی خانیمین قوللوغونا، چارشابی سالدی باشینا، گتیردی ائولرینه.,f5,book2
2875,محمّد گلمییب پادشاه اولارین بوینون ووردورور.,f5,book2
2889,ائولری‌نین یئرینده قیرخ مرتبه بیر ائو تیکیلیبدی کی، هئچ پادشاها میسر دگیل.,f5,book2
2903,ائل دئییل پادشاه کیشی‌نین کبیننی آروادین زورنان آلدی.,f5,book2
2917,– محمّد، سن الله، هایلا دئمه، اورگیمی قانا دؤندرمه.,f5,book2
2931,گؤزون آچیب گؤردو کی، بیر داشدی.,f5,book2
2945,– آی منه سو، آی منه سو.,f5,book2
2959,هامی – وزیر، وکیل آرواد-اوشاغینی دا گؤتوروب اوردا اولاخ.,f5,book2
2973,ائله کی، اوتوز دوققوز گون تامام اولدو، خانیم اوزویون بارماغیندان چیخاریب وئردی محمّده، دئدی:,f5,book2
2987,– محمّد، دی گئت، پادشاها خبر ایله کؤچسون ائوه.,f5,book2
3001,محمّد آییلان کیمی قیز دئدی:,f5,book2
3015,یونان شهرینده بیر محمد حسن آدیندا پادشاه وارایدی.,f5,book2
3029,پادشاهین اوغلی‌نین آدی ملیک ممد، ناخیرچی‌نین اوغلی‌نین آدی دا ملیک احمد ایدی.,f5,book2
3043,– گئت آتامیزا دئ کی، دای بیز اوخویوب مولّا، مجتهد اولمییاجیییخ ها.,f5,book2
3057,– من هئچ کیمین قانینا باعث اولمویاجاغام.,f5,book2
3071,– نه فایدا، قیزین یئرین بولمه‌دیک، هانسی پادشاهین قیزی ایدی.,f5,book2
3085,ملیک احمد بونو توتدو، بیر آز تسلّی وئردی.,f5,book2
