NO,Sentence,ID,book_name
1760,گؤردون، سنه دئمديم‌كي، بوردا ياغ‌ايله شورون قيمتي بيردي بوردا قالماق اولماز، سن ائله گؤردون‌كي، اؤلوم بيزيم قاپيميزي دؤيدو.,m4,book1
1774,ـ من اورا نئجه گله بيله‌رم ؟,m4,book1
1788,ـ واخت تامام اولدو ايندي دئ گؤروم سن نئجه يازيني پوزا بيلدين ؟,m4,book1
1802,بيرينجي مثلده عموميت، يوخ، بلكه فرديت ايفادهسي دقت مركزينده دورور.,m4,book1
1816,قيز بونو ائشيديب، اونون منظورنو باشا دوشدو.,m4,book1
1830,هاردان گليبسن گئت اورايا، منه بئله اوغول لازيم دئييل قدير آغاجي اكمك.,m4,book1
1844,بعضاً شام آغاجلارين معين نوعلارينيندا كدر، يا صدر آغاجي دئميشلر .,m4,book1
1858,بو آلمالار يالنيز پادشاها مخصوص‌ايدي.,m4,book1
1872,شاه اوغلانلاريني چاغيريب، اونلارا دستور وئردي‌كي، گئديب، هر يئرده اولسا، سونا بولبولو، تاپيب، گتيرسينلر.,m4,book1
1886,آز گئتدي چوخ گئتدي، دره – تپه دوز گئتدي.,m4,book1
1900,بيرده جسارتيندن بللي‌ديركي، سن همان صيادسان.,m4,book1
1914,اونو تاپمايينجا هئچ يئره قاييدا بيلمه‌رم.,m4,book1
1928,آغ دئوين اسيرينده اولان قيزي‌دا گؤتوروب، گئتديلر.,m4,book1
1942,آدادا ياشايان چانتوسو تاپام وسونا بولبولو اوندان آليب، گتيره‌م.,m4,book1
1956,صياد، آتا ائله بير قيرمانج چالدي، آتين بوتون وجودو لرزه‌يه گلدي.,m4,book1
1970,بير آز گلندن سونرا بير مئشه‌ليگه چاتديلار.,m4,book1
1984,بئله‌ليكله هامي مأيوس اولدو، باغدا ايسه، سولغون – سولغون دوردو.,m4,book1
1998,سنين ايشين اولماسين شاهين جاوابيني من اؤزوم وئره‌رم.,m4,book1
2012,شاهين آداملاري گليب، اوستاني اؤزلري‌ايله آپاراندا، اوستا يئنه قورخوسوندان گئتمه‌دي و صيادين اؤزونو گؤندردي.,m4,book1
2026,بو حالدا صياد شاهين يانينا گئتدي.,m4,book1
2040,سونا بولبول اوخوماغا باشلاماق همن، باغ اولكي حالينا گلدي.,m4,book1
2054,من بوتون حئيوانلارين ديليني بيله‌ره‌م.,m4,book1
2068,اردبيل، ساراب ماحاللاريندا شاه اسماعيل – ين آدي‌ايله باغلي اولدوغونو دئييرلر.,m4,book1
2082,آتيني كؤهولده باغلاييب، اؤزوايسه قوش اوولاماغا گئتدي.,m4,book1
2096,يولداشلار هاميسي، تولكونون دئديييني قبول ائتديلر.,m4,book1
2110,آيي‌ايله جاناوار، شاهين يئرين سوردو، قيرقي‌ايسه قانادلانيب، شاهين قيزيني آليب، اوغلان اولان كؤهوله بوراخدي.,m4,book1
2124,اوتانين، يوخسا آجليق گونلري يادينيزدان چيخديمي ؟,m4,book1
2138,اؤزوده اونلارلا بيرليكده همين داغين اته‌يينده بير يئره دوشدو.,m4,book1
2152,گل بيزده بير آز چيخيب دولاناق.,m4,book1
2166,قيرقي، تولكو دئيه‌ن كيمي اوچوب، قيزي گؤتوروب قاييتدي.,m4,book1
2180,بير نئچه ساعاتدان سونرا، گونئي شاهي‌نين اوردوسو مغلوب اولدو.,m4,book1
2194,من يوخودا گؤردوم آتا – آنام مندن چوخ گيلئي‌لي‌ديرلر.,m4,book1
2208,گونلرين بير گونو جاوان يولدان كئچيردي.,m4,book1
2222,قوجانين قاش ـ قاباغي داهادا توتولدو و گنج اوغلانا بئله دئدي:,m4,book1
2236,بو موضوعلار ان قدیم زامانلاردان اجتماعی جمعيّت تشکّول ائتمه‌دن چوخ-چوخ اوّلکی دؤورلردن خبر وئردیگینه شوبهه یوخدور.,m4,book2
2250,مثلا، قدیم مصر ناغیلیندا دئییلیر کی، گلدیگی سؤیله‌نیلیر، ناغیلچی اونو داغلاردان یئل کیمی، دره‌لردن سئل کیمی، باد‌ی صرصر کیمی آتین اوستونده گزدیریر، ، و س.,m4,book2
2264,پادشاهین بوینونو، بوغازینی ایسلادیر، خبر آلمادان اسکندرین باشینی دا ایسلاتماغا باشلاییر.,m4,book2
2278,گویا قولیابانی قوریله بنزر سارساق، توکلو بیر مخلوق ایمیش.,m4,book2
2292,بو دمده ناغیلچی‌نین ننه‌سی اونا مانع اولور و بو صورتله دوغان آروادلا اوشاغی اؤلومدن قورتارمیش اولور.,m4,book2
2306,خالقلارین ابتیدادن ایستر دؤیوش، ایسترسه صولح-سازیش، تیجارت یوللاری ایله بیر-بیرلری ایله دایمی علاقه‌‌‌ده اولدوغونو هر کس بیلیر.,m4,book2
2320,بوراسینی دا قئید ائتمک لازیمدیر کی، رنجبر و یوخسول کندلیلر ایچریسینده یاییلان ناغیللار ایستر یاشاییشا عاید حِکایه‌‌ خصوصیتلی، ایسترسه ده خییالی ناغیل اولسون – هر یئرده ظالیما قارشی نیفرت بسلندیگینی آیدین گؤستریر.,m4,book2
2334,اونا گؤره ده چوخ آسانلیقلا بعضا بو و یا باشقا پادشاهین امرینه تابع اولورلار.,m4,book2
2348,بونو یئیر-یئمز بوتون اوتلارین، داشلارین سسی اونون قولاغینا گلمیشدیر.,m4,book2
2362,ناغیلچی‌نین فانتازییاسی دونیانین هانسی یئرینده گزیر-گزسین، بوتون شرق ناغیلی اوچون استثمارچی ایله استثمار اولونانلار آراسینداکی مناسیبتلری عکس ائتدیریر.,m4,book2
2376,ظالیم دوشمن محو اولمادیقجا کؤمکسیز آذربایجان قادی‌نینا حیات یوخدور.,m4,book2
2390,ناغیللارین عنوان و اساس فیکیرلری، عمومیّتله، بونلاردان عبارتدیر.,m4,book2
2404,بو دره ویلایتده جینّی دره آدینان مشهوردو.,m4,book2
2418,دیشلرینی باسیب بیر-بیری‌نین اوسته، گؤردو کی، بیر آغ ایلاندی، قویروغو اوسته قالخیب ائله گلیر کی، دییه‌سن بو ساعت بونو پوچ ائله‌یه‌جک.,m4,book2
2432,پادشاه سندن خبر آلاجاق کی، ای منیم شهریمین دونیاگؤرموشو، منیم بو واقعه‌مین معناسی نهدیر ؟,m4,book2
2446,خزینه‌سیننن ده ان یاخشی داش-قاش، بیر قیزیل قیلینج وئرسینلر.,m4,book2
2460,– باخ، پادشاه یوخودا گؤروب کی، گؤیدن قویون یاغیر، سندن خبر آلسا، دئیرسن کی، دونیا دوزله‌جک.,m4,book2
2474,– علیمردان کیشی، منه قیزیل دا، خلعت ده لازیم دئییل.,m4,book2
2488,گؤردو کی، دویونون ایچینده بیر گؤی مینجیخ وار.,m4,book2
2502,هر نه اولدوسا، او گؤی مینجیخدان اولدو.,m4,book2
2516,– نئینک، نه ایسته‌سن بوردا وار.,m4,book2
2530,بونلار سوودا‌یا گئتمیشدی، اوستلرینه حرامی دوشوب وار-یوخلارینی اللریندن آلیر.,m4,book2
2544,گرک گئدم اؤزومه بیر ایش تاپام.,m4,book2
2558,گئتدیلر اوه، چؤرکدن-زاددان یئدیلر، یاتدیلار.,m4,book2
2572,گؤی مینجیخ بونو گؤرن کیمی خورجونون آلتیندان توتوب توخومو تؤکدو چایا.,m4,book2
2586,آتام اؤلنده اونا اِحسان وئرمه‌میشدیم، باری اونا اِحسان وئریم.,m4,book2
2600,– گؤی مینجیخ، بس بئل-کولونگ نئجه اولدو ؟,m4,book2
2614,او قدر گئتدیلر کی، گون چیخاندا چاتدیلار بیر دریانین قیراغینا، یوکلری آچدیلار.,m4,book2
2628,– گؤی مینجیخ، بیر آز اویانا یات.,m4,book2
2642,بو قاری‌نین دا بیر کئچل اوغلو وار ایدی، آدینا دا کئچل محمّد دئییردیلر.,m4,book2
2656,بیر گون فاطی قاری محمّده دئدی:,m4,book2
2670,دئدی کی، قاری ننه، بونو تئز بوردان آپار، موشترییه مانع اولماسین.,m4,book2
2684,محمّده لوطولار هر نه بویوروق بویوروردولار، او ساعت ال‌اوستو عمله گتیریردی.,m4,book2
2698,باشلادی بیر، ایکی، اوچ تاپلا میخی بوداماغا.,m4,book2
2712,بیردن یادینا دوشدو کی، آخی بیر جورابو وار.,m4,book2
2726,ایندی بیر تایین بو کئچلده توتموشام، قالانینی دا ایستیینده ووردو باش گؤزومو بو حالا سالدی.,m4,book2
2740,بونون بوردا دده‌‌سی‌نین مولکو قالمیر، ماشی قالمیر، من راضی دئییلم.,m4,book2
2754,صاباح اولان کیمی محمّد قالخیب دابانین برکیدیب، لوطولاردان ویدالاشیب دوشدو یولون آغینا.,m4,book2
2768,محمّد ال آتیب یاپیشدی بیر الینن نهنگین اوست داماغیندان.,m4,book2
2782,بیر آز گئتدی قاباغینا بیر تپه چیخدی، تپه‌نی آشیب گؤردو کی، بیر قالاچا وار.,m4,book2
2796,آخیردا اوغلانین بارماغیندا بیر اوزوک وارد ایدی.,m4,book2
2810,دونیادا نه میوه‌‌ دئسن، بوردا تاپیلیر.,m4,book2
2824,– باجی، سن بؤیوگوموزسن، گرک اوّلجه سن باشینا گلنی دانیشاسان.,m4,book2
2838,او شهرین هامیسین قاچاخ ایلییب، شهرین بوتون مال-دؤولتینه صاحبلانمیشدیم.,m4,book2
2852,گوناورتا آذانی باشلاناندا گلیب دوشدو شهرین قیراغینا.,m4,book2
2866,– اوهو، محمّد، خوش گلمیسن، بیزه گؤره قوللوخ ؟,m4,book2
2880,پادشاه امر ائله‌دی، لوطولاری آزاد ائله‌دیلر.,m4,book2
2894,باخدی گؤردو، خئیر، اؤز آروادیدی، بو دا اؤز ائویدی.,m4,book2
2908,بیرتهرنن پادشاه گئجه‌نی صاباح ائله‌دی.,m4,book2
2922,– محمّد، چیخارسان شهردن کنارا، بو لؤحو اوخویوب گؤزلرینی یومارسان.,m4,book2
2936,محمّد لؤحو آلیب اؤزون وئردی داغین دابانینا، لؤحو هاوایا توتان کیمی بیر آغ یاغیش باشلادی.,m4,book2
2950,محمّد اؤزونو یئتیریب پادشاها ناری اوزاتدی.,m4,book2
2964,محمّد گئنه سویو تؤکولموش قاری کیمی ائوه قاییتدی.,m4,book2
2978,محمّد گلیب دریانین قیراغینا اوزویو سودا چالخالایان کیمی سو آیریلیب اوغلان حاضیر اولدو:,m4,book2
2992,باخ، اؤزون ده مباده قاییداندا دالا باخاسان.,m4,book2
3006,سحر شهر اهلی احوالاتدان خبردار اولوب شاد اولدولار.,m4,book2
3020,عالمی-واقعیتده گؤردو کی، بونا دئییللر:,m4,book2
3034,سوموک ديَدی آینانین شیشه‌سینه سیندی.,m4,book2
3048,ملیک احمد آلمییا اوخشاییردی، ائله ملیک ممد ده آلمییا اوخشاییردی.,m4,book2
3062,ایسده‌دیلر جئیرانین دالینجا گیرسینلر قالاچییا، گؤردولر بیر اوغلان چیخدی.,m4,book2
3076,من دوز یئددی دفعه‌‌ اونون اوستده قوشون گؤندرمیشم، قوشونومو تمیز قیریبلار.,m4,book2
3090,منیم بیر تاختام وار کی، گرک اونی ائله آخیداسان سویا ديَمییه.,m4,book2
3104,ملیک ممد قیزینان ائوده اوتوروب صحبت ائدیردی همیشه.,m4,book2
3118,سیزه کیمدن خبر وئریم، ملیک احمدگیلدن.,m4,book2
3132,دئو یوخودان بیدار اولوب قیزا بیر شاپالاخ چکدی کی، نییه قویورسان منی میلچک یئیه.,m4,book2
3146,بو قیزی بیر صاندیغا قویدو باغلادی.,m4,book2
3160,– گئدرسن همن دئوین، آتین، قیلینجین، گئییمین گتیررسن.,m4,book2
3174,مینن کیمی او آت اونو یئره ووروب اؤلدوره‌جک.,m4,book2
3188,– گل خبر آلما، سنین یولوندا من باشیمی فرماندا قویموشام.,m4,book2
3202,– باجی، بو اوشاغین ننه‌سی قیییب او داشین اوستده باشین کسسه، او آسقیریب دورار.,m4,book2
3216,خان اوغلان بیر بئله ماه-جمالی گؤرجک، بیر کؤنولدن مین کؤنوله عاشیقی گرفتار اولدو.,m4,book2
3230,شاه شفتندن بو سؤزو ائشیدیب بویوردو:,m4,book2
3244,اویله کی، سئحیربازلیغی اؤگرندی، درحال اؤلدورردی.,m4,book2
3258,بو یاندان آخوای اؤز-اؤزونه دئدی:,m4,book2
