NO,Sentence,ID,book_name
326,بوتون يارانميشلارين آناسی توْرپاقدير معاصر ادبی- بديعی ديليميزده بو ايفاده داها ايشله‌نير.,f4,book1
340,قاريشديريب هر بيری برابر مقداردا ايچرديلر.,f4,book1
354,بعضی- تدقيقاتچيلار آجيق سؤزونو كيمی ايضاح ائديرلر.,f4,book1
368,برك قوْرخماق، دهشته گلمك، اؤلمك.,f4,book1
382,قوْرخو و يا ايستك، آرزو آنلاييشينی بيلديرمك اوچون هم ده ايفاده‌سی ايشله‌ديلير.,f4,book1
396,قديم مصرده بايقوشون اؤلوم رمزی اوْلماسی بئله ايضاح اوْلونا بيلر:,f4,book1
410,كلاسيك ادبياتيميزدا بو سؤز بای قوُ/بئقوُ شكليندده ايشلنميشدير.,f4,book1
424,ديليميزده بوسؤزده‌ن دوزه‌لميش بصيرتلی، بصيرتسيز، بصيرتسيزليك كيمی واحدلرده ايشله‌كدير.,f4,book1
438,ميرزا فتحعلی كومئديياسيندا وزيرين باشينا باديا كئچيرمك صحنه سی ماراقليدير.,f4,book1
452,محمد قرآندا بو يوروش حاقيندا بئله دئميشدير:,f4,book1
466,بو، اوْدئمكديركی، اوْ، مراجعت ائتديگی آدامين بوتون خسته ليكلرینی و آيينی مشايعت ائدن موسيقی نين تاثيری آلتيندا خسته‌ليك انساندان گؤيرچينه، يا خود توْيوغا كئچير.,f4,book1
480,او مجلسی ترک ائتمه‌ینه قصد ائدیر.,f4,book1
494,آمما اسکندر امر ائدیر کی، اونون باشقا بیر اؤلکه‌یه سورگون ائتسينلر.,f4,book1
508,سن دئمه ساده بیر چوبان قویونون قیراغیندان کئچرکن، باخیر گؤرورکی، قویودا گؤزه‌ل بیر قمیش وار.,f4,book1
522,اؤلومونو گؤزلری ایله گؤره‌ن بو ساده لوح چوبان دوشور اسکندرین آیاغینا و دئییر:,f4,book1
536,بیرجه گون اوغورلوق ائلمه‌یینده خسته‌له‌یيب یاتیرام.,f4,book1
550,تاجرائله گلدی کی او اگر های- كویو سالسا بو آدام اونو اؤلدوره‌ر، اونا گؤره یومشاق بیر طرزده قاییدیب، دئدی:,f4,book1
564,آرادان بیر آز کئچندن سونرا آتا اوغلونا تورپاغی یعنی ایکینجی دفعه شوملاماغی تؤصیه ائله‌ییر.,f4,book1
578,اونو تماکی آتا بابالاریمیز دئییب‌لر:,f4,book1
592,* آغام عباس سنه دایاق اولسون دئیه‌رلر.,f4,book1
606,و سونرا اونون آزاد ائدیلمه‌سینی امر ائدیب، اؤز بؤیوکلویونو بیرده ثبوت ائله‌دی.,f4,book1
620,بونا گؤره علاجسیز حالدا، خورجونو قالدیریب، یئره سالاندا گؤردوکی، اونون ایچینده بیر آز یومورتا، بیردنه چووالدوز وار.,f4,book1
634,احمد پهلوان بو واخت بتر یورولموشیئدی، داها اینجاری قالمامیشدی.,f4,book1
648,آنجاق احمدین حیله سی بو یاریشدا غالب گلدی.,f4,book1
662,احمد اؤکوزلرین اتینی دره‌یه بوراخیب، اوتوروب باخدی.,f4,book1
676,اونو هاردان گتیرمیسن تئز اول آپار یئرینه.,f4,book1
690,اولار آز گئتدیلر، چوخ گئتدیلر، بیر نئچه آغاج یول گئتدیلر.,f4,book1
704,آمما ایشیمیز بیر بئله راست گلیر.,f4,book1
718,مئنجه بو ایکینجی نمونه مقصده اویغوندورو ائل آراسیندا بو احوالات آرتیق یاییلمیشدیر.,f4,book1
732,تازا پوللاری الینده گؤیه قالدیران اوشاق عاشيغا جاواب وئریر!,f4,book1
746,گویا، هئچ کیمسه ایله گؤروشمک ایسته‌مه‌ین بیر آدام، اوشاغینی اؤیره‌دیرکی، هر کیمسه قاپینی دؤیه و یا تلفن آچا، او آداما دئ کی، آتام ائوده دئيیل.,f4,book1
760,دوز بو کیمی مزیت بیزیم اوچون دوغما و عزیزدیر.,f4,book1
774,بو مذهبی روایتی، آذربایجان ائلی، بوتون وارلیقلاری ایله منیمسه‌یه‌رک، کیمی، حکمتلی بیر سؤز یاراتمیشلار.,f4,book1
788,احمد مسئله‌نی اولدوغو کیمی دانیشیر، کیشی ده آیاقلارین بیر باشماغا گئییب، دئییر:,f4,book1
802,بو سؤزدن سونرا، کیشی گؤرور، بوغولاجاق، اؤزگه‌دن ده اونا های چیخما یاجاقدیر، اونا گؤره اؤزونه دایاق وئریب، چیخیر قیراغا و او مسخره ائله‌ین کیشی‌یه دئییر:,f4,book1
816,دیئیمینی بو گونلر بول- بول ایشله تسک ده اونون کؤکو و منشایی قاباقلارا عاید دیر.,f4,book1
830,سونرا دا کیشی دن آتینی هارادا باغلایاجاغینی سوروشور.,f4,book1
844,بعضی‌لری ده یانماغا تاب گتیره بیلمه‌ییب قاچیر.,f4,book1
858,نییه یوخدور، وار قوی بیرده حسابلاییم، چؤرتگه‌نی یئنه اویان- بویان ائله‌ییر و کیشی‌نین قاتیغی‌نین تولوغونو قویوب یانینا دئییر:,f4,book1
872,بئله بیر قناعته گلیب‌لرکی، کیشی بارا قویاندا، بو کیشی اونون باراسینی یوسون و هر دفعه ده بئش قیران پول آلسین.,f4,book1
886,دئییرلر، قدیم زامانلارین بیرینده، قونشوسونا ظارفاتلا بیری دئییر:,f4,book1
900,شاعیر واخت آلیر و شاهین یانینا گئدیر.,f4,book1
914,شاه شاعیرله بیر آز باش- باشا قویماق ایسته‌دی و اونا گؤره ده دئدی:,f4,book1
928,ائولادلار ایسته‌ییرکی، آتادان قالان ارث‌‌لرینی ساتیب، اونون یئرینه آیری شئی آلسینلار.,f4,book1
942,گئده ر قیلینج یاراسی، گئتمز دیل یاراسی.,f4,book1
956,آرتیرمالی‌ییق کی، بو روایت‌لرین بیر چوخو شاعرلر طرفیندن قئیده آلینیب، منظوم فورمایا دوشه‌رک، اؤز گؤزه‌لیگینی بیره یؤز آرتیرمیشدیر.,f4,book1
970,اؤلسم ده، قالسامدا گرک گئدیم اونو گؤره‌م.,f4,book1
984,ایندی منیم اریم، بو ساعات چؤلده ایستی گونون آلتیندا تاخیل اکیر، جوت سورور، اونون کؤلگه‌لنمه‌یه یئری یوخدور.,f4,book1
998,آرواد بو وحشی حئیوانین محبتینی اله گتیریب،اونون باشینی سیغاللادیغی یئرده جانیندان بیر نئچه توک قوپاردی.,f4,book1
1012,اوغول یاخشی درس اوخویوب، یاخشی قیمت‌لر آلمیسان، بو یاخسی، آنجاق هله یاخشی خاصیت‌لره مالک اولمایبسان.,f4,book1
1026,اوغول پادشاه اولماغینا اولموسان، آنجاق هله ده آدام اولمامیسان.,f4,book1
1040,او اؤزونو ایتیرمه‌یینه ایتیرییر آمما اونون یادینا نه ایسه بیر شئی دوشور.,f4,book1
1054,اونلار نوائينين يانينا گليب، اونا اورهك سؤزلريني دئديلر و شاعير ايسه اونلاري گؤزل قارشيلادي دئدي:,f4,book1
1068,بلكه بويوللا اونلارين باجاريقلي ـ باجاريقسيز اولمالاري معلوم اولسون.,f4,book1
1082,خانيملار گليب، قوجاكيشي دن سْوروشوركي، عمي جان دئ گؤروم او آغ كؤينكلي كي، قاباغيندان كئچدي گؤردون يا يوخ.,f4,book1
1096,آنجاق سنده نه دوشونوب و نه اوچون گولدون ؟,f4,book1
1110,اونا گؤره‌ده ياواشجا قاپيني دؤيدو، ايچريدن سس گلدي:,f4,book1
1124,بوتون كؤهنه باشماقچي‌لار، بو گوندن اعتباراً تعطيل اولونور.,f4,book1
1138,سنين بو باره‌ده خيالين راحت اولسون.,f4,book1
1152,سنين گناهيندان كئچيره‌م و بير ايل مدتينده سني سارايدا كئشيك چكمه‌يه قويورام.,f4,book1
1166,باشماقچي آغاجدان قيلينج يونوب، آتا مينيب، حكمدارين سارايينا طرف يولا دوشدو.,f4,book1
1180,باشماقچي گليب، قيلينجين قالان پولونودا آليب؛ پلوو تداركي گؤردو.,f4,book1
1194,ارباب اوغلانين بو ايشيندن چوخ ناراحت اولاراق، اونو بتر دانلادي:,f4,book1
1208,حتي اوشاق سؤزه باخماياندا و يا شولوق ائله‌ينده دئيرديلر، قارا بگ گلير سني آپارسين، بو آدي اوشاق ائشيديب، ساكت اولاردي.,f4,book1
1222,سن نه جرأتله منيم يانيما بئله گليرسن ؟,f4,book1
1236,اونسوز سني تورمه‌ده چوروده‌رم.,f4,book1
1250,آنجاق اونون سون حيله‌لريندن گؤز اول بو اينه‌ني، گوزگونو و داراغي يانيندا ساخلاكي، دارا دوشه‌ن زامان اونلاردان يارديم ايسته.,f4,book1
1264,اوجا مانع‌ايله اوزلشن آتلي‌لار، گئرييه قاييتمالي اولدولار.,f4,book1
1278,بوندان سونرا، هامي ظلم گؤرمه‌دن، آجليق چكمه‌دن ياشاياجاقلار اؤزگه‌سينه قويو قازان اؤزو دوشر.,f4,book1
1292,آخيردا گليب، آيري ائولردن گؤزل و جلاللي اولان بير ائوين قاباغيندا دايانير.,f4,book1
1306,احمد خبردن خبري يوخ، ائله دري‌نين ايچينه گيرمه‌سي ايله، سريتلنمه‌سي بير اولور.,f4,book1
1320,قيرغي يوخارييا ساري قانادلانير، احمد ده آغيرليغيني آشاغييا سالير.,f4,book1
1334,ارباب دري‌نين ايچينده اوزانيب، اونو عمللي ـ باشلي اؤزونه بورويندن سونرا احمد وقتي تلف ائله‌مه‌ييب، دريني ايپ ايله برك ـ برك سارييير.,f4,book1
1348,احمد يولونو گئده ـ گئده چيغيريب دئيير:,f4,book1
1362,ائشيتميشم قيزيل قانادلارين و قيرميزي تاجين، فنالاشيب دير.,f4,book1
1376,بئله حكايت ايلهيير، ايكي يوخسول كيشي يول اوستونده اوتوروب، روزي طلب ائديرديلر:,f4,book1
1390,درويش جاواب وئردي كي، منه خورگي گيترديلر، آنجاق من آج دئييلم، اونا گؤره ده اونو بيردرهمه آللاهدان روزي ايستمهين كيشي‌يه ساتديم.,f4,book1
1404,بو شورانليق، قورتاراندان سونرا، زحمت اولماسا، سويون اوزونو منيم زميمه طرف اؤتور، چونكي منيم زميم يايين قيزغين ايستي سيندن بتر يانير.,f4,book1
1418,باشينا دؤندويوم آي قاري ننه سيزين يئرده قوناق، مهمان اولمازمي ؟,f4,book1
1432,شاه اسماعيل قارينين قيمتلي نصيحتيني ائشيديب اردبيله دؤندو.,f4,book1
1446,احمد گئتديگي شهرده هم ايشله‌يير.,f4,book1
1460,اوغول، سنين ايشله‌ديگين مددتده گليريم گونو ـ گوندن آرتيردي.,f4,book1
1474,دئيه‌سن ايسته‌ييردي كي، هر شئي بيلسين اونا گؤره راضي اولدو.,f4,book1
1488,سحر آچيلدي احمد گؤردو كروان يولونون كناريندا بير داشين اوستونده دونن گؤردوگو زوار آياق يالين باشي آچيق اوتوروب آغلايير.,f4,book1
1502,چؤره‌گين ايچيندن چوخلو پول تؤكولدو.,f4,book1
1516,اوندا سن گتيريب منه يوز تومن وئره‌رسن كي، آل بودا پول من نه ائتسم دينمزسن او گئدندن سونرا هر شيئي سنه باشا سالارام.,f4,book1
1530,آرواد، اوغلوموزن عيبي اودوركي، او هله اؤز الي‌نين زحمتي ايله پول قازانماغين قدريني بيلمير.,f4,book1
1544,ايندي بو ايشي ده اؤيرندي، داها اوندان هئچ بير قورخوم يوخدور.,f4,book1
1558,شاهين اوغلو گئديب بير توربا آجي بيبر آليب گتيريدي.,f4,book1
1572,نه دئييرسن اونو باش وزير ليگه گؤتوروم مي ؟,f4,book1
1586,اونا گؤره دوروب كيشي‌نين ائويندن چيخديلار.,f4,book1
1600,آمما هر بير آدامين بئله ايشلردن باشي چيخسا پيس اولماز.,f4,book1
1614,خئير كور – پئشمان يولونا دوام ائله‌دي.,f4,book1
1628,من اونون دردينين درمانيني بيليره‌م.,f4,book1
1642,هر آخشام ايلخي‌نيزدان آت آپاران اوغرونو توتسام عوضينده منه نه وئره‌رسينيز ؟,f4,book1
1656,اونلار آتالاريندان زميني بير آليب، بيرگه بيچيب و بيرگه دؤيرديلر.,f4,book1
1670,بير نئچه دقيقه‌دن سونرا زمي صاحبي گلدي و زمي‌نين قورتارديغيني گؤروب حئيرت ائتدي.,f4,book1
1684,محمد اونون دالينجا دوشدو و قوشو توتدو.,f4,book1
1698,محمد سئحرله، آتلار اوچون يئم حاضيرلادي.,f4,book1
1712,گؤره سن بير يئر تاپيلاركي، اوردا ميلچك آثاري گؤرونمه سين ؟,f4,book1
1726,اينديسه بو مثلين كؤكو و منشايي باره‌ده ماراقلي بير احوالات موجوددوركي، سيزه تقديم ائديريك.,f4,book1
1740,هَه گناه سنده‌دير، گرك دار آغاجينا گئده‌سن.,f4,book1
1754,حكمدار دئييركي، بو ايشي نه اوچون گؤرورسن.,f4,book1
1768,سيمرغ کؤرپه قيزي گؤروب بئله دئدي:,f4,book1
1782,سيمرغ قيزينين اوره‌ييني سينديرماق ايسته‌مه‌ييب ،گئتدي چپري گوتدو گتيردي قويدو اورا ـ عمي قيزيلا عمي اوغلو چپر ايچينده بيرگه ياشاييرديلار،سيمرغون خبري يوخ کي واخت يئتيشيب اونلارين کبيني کسيلسين.,f4,book1
1796,ـ من داها سنين قاباغيندا باشيمي قووزايا بيلمه‌رم.,f4,book1
1810,مالك يورقونلوغونو چيخارماق مقصدي ايله چاديرا گيرير.,f4,book1
1824,و سونرالاردا فارس ادبياتينادا داخل اولوب.,f4,book1
1838,بوآغاجين قيمتلي و عطيرلي اودونجاغيوار، اوندان موبل دوزلديلير و گميچيليكده ايستفاده ائديلير.,f4,book1
1852,باخيرام، ذيروهن مني چكيب گؤيه قالديرير.,f4,book1
1866,بو باغ هئچ زامان اوّلكي حالينا قاييتماز، مگر سونا بولبولو تاپيب بورايا گتيره‌رسيز، او اوخويوب، نغمه دئييه‌ندن سونرا اؤز گؤزه‌للييني يئني دن تاپار.,f4,book1
1880,بو يوللارين بيري تفليسه، بيري ايروانا‌، او بيريسي‌ايسه چوخ چتين يولدور.,f4,book1
1894,اوغلان يئمك، يئيندن سونرا، گؤردو، يئر تيتره‌مه‌يه باشلادي.,f4,book1
1908,دئو قيلينجي ووراندا من اوچوب، اونون اوستوندن گئده‌رم و قيلينج بوشا چيخار.,f4,book1
1922,آغ دئو گليب، چيخدي و صيادي گؤرمك همين تانيدي.,f4,book1
1936,قيز اونا دئدي من عهد ائله‌ميشديم، هر كيمسه بو دئوي اؤلدورسه من اونا گئده‌جه‌يم.,f4,book1
1950,آمما بولبولو آلماق اوچون سنه منيم بؤيوك باجيم كمك‌ليك ائلر.,f4,book1
1964,اودا جار چكه‌سن بوتون غريبه‌لره شام وئرمكله ممكن‌دور.,f4,book1
1978,ياخشي دئيين گؤروم سونا بولبولو تاپان كيمدي ؟,f4,book1
1992,تاجرلر اونا شام وئرديلر و سونرا، تاجرلر اؤز يوللارينا، صياددا اؤز يوردونا دؤندو.,f4,book1
2006,صياد آيري بير بازاردا باشماقچي شاييردي اولدو.,f4,book1
2020,من اونو سنين مئشه‌لييندن توتدوم.,f4,book1
2034,چانتوس گؤردو، دوغرودان بير بئله ايگيدليك گؤستره‌ن آدام بودور.,f4,book1
2048,بئش ياشيندا – يئر سارابين سرنسر كنديندن.,f4,book1
2062,الغرض بير گؤز قيرپيميندا سحركار آدام خزينه‌نين قاپيسيني آچدي اوغرولار ايچري تپيلدي.,f4,book1
2076,من باشقاسيني ايسته‌ميره‌م، يالنيز اونو آلاجاغام.,f4,book1
2090,اونلار تولكونون سؤزونو قبول ائديب، آيي‌ايله جاناواري‌دا اؤزلرينه يولداش ائتديلر.,f4,book1
2104,اينديكي بئله اولدو، اوغلانين يانينا گئديب، من سيزه دئيه‌جه‌يم‌كي گلين گئده‌ك گونئي پادشاهي‌نين قيزيني گتيريب، اوغلانلا ائولنديره‌ك.,f4,book1
2118,تولكو بير گون يئنه يولداشلارينا دئدي:,f4,book1
2132,هر كيمسه منيم قيزيمي تاپيب گتيرسه، اونون آغيرليغي قده‌ر اونا پول وئره‌جه‌يم.,f4,book1
2146,بو عيبه‌جر قاريني هاردان گتيردين ؟,f4,book1
2160,آييني، جاناواري و قيرقيني بتر دانلادي و سونرا پيشييي چاغيردي:,f4,book1
2174,هامي گئتسين اؤز يولداشلاريني توپلاييب گلسين.,f4,book1
2188,بئله‌ليكله، شاه، كوره‌كن، قيز و بيرده حئيوانلار اونلارين دالينا دوشوب، قصره طرف گلمه‌يه باشلاديلار.,f4,book1
2202,شاه تولكودن او دونيانين وضعيتيني سوروشدو.,f4,book1
2216,آي بابا قيشين اولي دير، يوخسا آخيري ؟,f4,book1
2230,ناغیل قهرمانی سون درجه‌‌‌ آغیر امتاحانلاردان چیخمالی اولور؛ سِحرکار وارلیقلارلا، فوق الطبیعی گوجلرله چارپیشیر، بو مدهیش قوووه‌لرین قیریلماز طیلسیملرینه قارشی دایانیر.,f4,book2
2244,لاکین قدیم مصر ناغیللاریندا ندا بو موضوع سونا یاخین وئریلیر و بورادا دا آروادین آغزینا دوشموش انجیر آغاجی یارپاغیندان آرواد حامیله اولور و دوغدوغو اوغلان مصر پادشاهی‌نین ولیعهدی اولور.,f4,book2
2258,مثلا، بیر گون اسکندر ذوالقرنئین اوودان گلرکن باشینی، اوزونو توک باسمیش اولدوغونو گؤروب دللیی چاغیریر کی، باشینی قیرخسین.,f4,book2
2272,بو توتیی چالاندا قامیشدان سس چیخیر:,f4,book2
2286,اونا گؤره ده بعضا یئنیجه دوغموش آرواد باییلدیقدا دئییرلر.,f4,book2
2300,خالق یارادیجیلیغی‌نین بوتون باشقا نوعلری کیمی ناغیللار دا ان قدیم زامانلاردان انسان نسیللری، انسان جمعيّتیله بیرلیکده انکیشاف ائد‌رک جمعيّت قورولوشونون ديَیشمه‌سیله قولدارلیق و یا فئودال محیطلرینده عنوانینی ديَیشه بیلمیشدیر.,f4,book2
2314,مثلا، قهرمانلاری کئچل و یا یوخسول اولان ناغیللار، تورپاقسیز رنجبر ایچریسینده جوجریب انکشاف ائده بیلر.,f4,book2
2328,ناغیلین قهرمانی عادتی اوزره، یا تصادوفاً و یا معيّن گؤستریشله بو یئرلری تئز تاپیر.,f4,book2
2342,آدی گلنده آذربایجان عواملاری بیر واهیمه، خارقالعاده‌ بیر قوووه قورخوسو دویورلار.,f4,book2
2356,بونلاردا یان-یانا همین بو شرقین سونسوز محاریبه‌‌‌لرینی، توکنمز قانلی تاریخی حادثه‌‌‌لرینی کئچیرمیش و بونلارین نتیجه‌سینده بؤیوک-بؤیوک اذيّتلر چکمیش آذربایجان کندلیسی ده تصویر اولونور.,f4,book2
2370,یوخسول کندلی مولکدارلارلا مباریزه ائدرکن داها جاناوار، طمعکار بیر دوشمنه راست گلیر.,f4,book2
2384,اونون اوچون ده باشقا مملکتلره اوز توتماغا مجبور اولور.,f4,book2
2398,پاییز گلنده، کیشی تزه‌دن دوشردی قاپی-قاپی بورج دیلنمه‌یه.,f4,book2
2412,کور‌اوغلو اؤزونو دوشمنه توخویان کیمی، بو دا سوخولدو دره‌یه.,f4,book2
2426,گؤره‌جکسن، جماعت دوکان بازاری باغلاییب پادشاه مئیدانینا قاچیر.,f4,book2
2440,ایلان دئین کیمی پادشاهین آغزینی آچماغا قویمادی.,f4,book2
2454,گونلرین بیر گونونده گئنه علیمردان کئفی کؤک، داماغی چاغ اوتورموشدو ائوینده.,f4,book2
2468,بو آغ ایلانین سایهسینده وارا، دؤولته چاتمیشام.,f4,book2
2482,علیمردان کیشی ده گلدی ائوینه، آروادی، اوشاغی، قونشوسوینان دؤوران سوردو، آغ گونه چیخدی.,f4,book2
2496,بؤیوک قارداش کیچیک قارداشی چاغیریب دئدی:,f4,book2
2510,ائو سیلینیب-سوپورولوپ چیچک کیمی تمیزله‌نیب.,f4,book2
2524,بیر یاشیندان بئش یاشینا، بئش یاشیندان اون یاشینا چاتدی.,f4,book2
2538,بونلار بو صؤحبتده ایدیلر، دئونن گؤی مینجیخ آودان گلدیلر.,f4,book2
2552,– نه واخت دارا دوشسن، بو توکو آت اوجاغا، یانیندا حاضیر اولاجاغام.,f4,book2
2566,گؤی مینجیخ اوندا یئتدی، گؤردو کی، داییسینی کیشی اؤلدوروب.,f4,book2
2580,نه قدر ائله‌دیم چکه بیلمه‌دیلر، ووردوم باشلاری چوروموش اولدولار.,f4,book2
2594,– اده، نه اوشاخدان، سن نه دانیشیرسان ؟,f4,book2
2608,– آی آرواد، گؤی مینجیخ یورقوندو، یئرین سال، یاتسین.,f4,book2
2622,گئجه من دییه‌جه‌یم آی آرواد، بیر آز او یانا یات، سن ده دییرسن کی، گؤی مینجیخ، او یانا یات.,f4,book2
2636,– عمی جان، بولورم، چوخدان چیممه‌ییبسن، ایندی سویون، سنی چیمدیرجییم.,f4,book2
2650,– کئچل قورومساخ، موشتریلره مانع اولما، قوی آل‌وئر‌یمیزی ائله‌یک.,f4,book2
2664,– آی ننه، دای منی نییه اؤلدورورسن.,f4,book2
2678,باشی‌نین قسماغی یئنیب گؤزونون اوستونه، آمّا گؤزوندن اود یاغیر.,f4,book2
2692,ائله بیر توخماخ وورموشدو، دیواردان بیر سس گلدی کی:,f4,book2
2706,– محمّدی کئفله‌نیب اؤزون گؤندردین فیلان حماما کی، طوله میخی چالسین.,f4,book2
2720,هئچ اورا نر کیمی اوغلانلار گئدیب ساغ قاییتمیر، بیر یالان دا دئییرسن ؟,f4,book2
2734,– وای-وای، ائله بو زادنان پادشاهلیق ائله‌ییرسن ؟,f4,book2
2748,– قارداشلار، تئز اولون، اؤزوموزو پادشاهین دیوانینا یئتیرک، بلکه محمّدی قورتارا بیلدیک.,f4,book2
2762,او بیری دئدی، من هئچ واخت قولومو آتمارام.,f4,book2
2776,محمّد نه قدر ائله‌دی، اولمادی، گؤردو بولار چوخدو، بو بیرجه آدام، ساکیت اولدو.,f4,book2
2790,چیخ بئله گؤروم کیمسن، مطلبین ندیر ؟,f4,book2
2804,گزیب-گزیب آخیردا گؤردو کی، دیوارین دیبیندن بیر سو چیخیب آخیر.,f4,book2
2818,محمّد او ساعت بولدی کی، بولار تزه قویولوب، ایندیجه کیمسه گله‌جک.,f4,book2
2832,باجیلار، من ده فیلان دریادا مسکن ائله‌میشدیم.,f4,book2
2846,– ایندی هانسینیز منی او شهره تئز آپارسا، اونو آلاجام.,f4,book2
2860,قاری دوروب بیر یاستیغی سؤکوب ایچیننن کؤهنه توکه بولانمیش بیر چارشاب تاپیب وئردی محمّده.,f4,book2
2874,فاطی قاری‌نین اوغلو کئچل محمّدین آغالاری‌نین واختی تامامدی.,f4,book2
2888,– گئت، نه قدر من ساغام، بو شهرده سنه بیر آدام ساتاشسا، گل منه خبر وئر.,f4,book2
2902,– قیبله‌ی-عالم، نه تدبیر، گوجنن آلا بیلمزسن.,f4,book2
2916,– خانیم، پادشاه بیر بویوروخ بویوروب، یئرینه یئتیرمک ممکن دئییل، بوینوم وورولاجاخ.,f4,book2
2930,بیر ده گؤردو آیاغی برک بیر شئیه ایلیشدی.,f4,book2
2944,قیز پیچاغی الینه آلیب، نارین بیرین کسدی.,f4,book2
2958,– قیبله‌ی-عالم صاباح چاغیراخ، دئیک بو دریانین اورتاسیندان بیر ائو تیکسین.,f4,book2
2972,محمّد گلیب پادشاهدان قیرخ گون مؤهلت آلدی.,f4,book2
2986,دریانین اورتاسیندا بیر عمارت تیکیلیب، هئچ پادشاها میسر دئییل.,f4,book2
3000,باشلاییب سینه‌سینه سودان-زاددان سپیب، قارسین بوغوب، محمّدی اؤزونه گتیردیلر.,f4,book2
3014,ملیک ممدله ملیک احمد بیری واردی، بیری یوخدو.,f4,book2
3028,بئله-بئله بونلار آلتی یاشینا چاتاندا،بونللاری قویدولار مکتبه.,f4,book2
3042,چؤل بئله گؤزلدی کی، نه تر.,f4,book2
3056,جئیران او یانا باخدی، بو یانا باخدی، دئدی:,f4,book2
3070,– هئچ فیکیر ائله‌مه، قارداش، نتر اولسا، او قیزی اله گتیرریک.,f4,book2
3084,بونو گؤرنده ملیک ممدین آز قالدی، اورگی گئتسین.,f4,book2
3098,اونودا سویونان دولدوراسان ائله گتیر‌سن کی، بیر گیله ده سو یئره دوشمییه.,f4,book2
3112,ملیک احمد ده دایانمایاجاخ، گله‌جک او دئوین دالینجا.,f4,book2
3126,قیز ملیک احمدی گؤرن کیمی دئدی:,f4,book2
3140,– من چیخسام سنی قویودا قویوب، منی آپارارلار.,f4,book2
3154,– سنین ایشین یوخدی، سن آل، من قاییررام.,f4,book2
3168,– گرک ایکی اولایدیلار، بس نییه اوچدولر ؟,f4,book2
