NO,Sentence,ID,book_name
1710,سلطان حسين باي قارانين حكومت ائتديگي هرات منطقه‌سينده ميلچك چوخالير و هاميني جانا گتيرير.,f2,book1
1724,سلطان حسين نوائي‌نين حاقلي اولدوغونو گؤروب و سؤز وئرديينه گؤره‌مين سكه قيزيلي اونا وئردي.,f2,book1
1738,تئزليكله اوستا گلير و اونا دئييرلركي، سن ائوي نييه ايكي مرتبه‌لي تيكيبسن، اوغرودا اورايا اوغرولوق ائله‌مك اوچون گئديب، ييخيليب قيچي سينيب.,f2,book1
1752,بو آدام كيم اولا، همن وزيرايله گلن قول.,f2,book1
1766,حضرت بويوردو ـ بلي گؤيده کسيرلر، بو آللاهين يازيسيدير سيمرغ چوخ تکببوروله دئدي:,f2,book1
1780,قيز ننه‌سينين بوينونو قوجاقلاييب دئدي:,f2,book1
1794,ـ بيردنه قيزدي ائله اونودا اليمينن چکيب چيخاردارام حضرت بويوردو:,f2,book1
1808,اونون گؤزو يولدا قبيله چاديرلارينا ساتاشير.,f2,book1
1822,بونونلادا ايكي سئوگي آراسيندا عائله اوجاغي يانماغا باشلادي.,f2,book1
1836,لاتين سؤزونون قدر، قدير، شكلينه دوشمهسي آيريندير.,f2,book1
1850,شرقده نادير حاللاردا اولسادا تك ـ تك حكمدارلاريق آنادان اولما، تخته چيخما، غاليب گلمه مراسيملرده فاكتلاري معلومدور.,f2,book1
1864,نه ايش گؤردون‌كي، باغ بو حالا دوشدو ؟,f2,book1
1878,اونلار يول آيريميندا گؤردولر، بير نوراني قوجا اوتوروب، اؤز – اؤزوايله دانيشير.,f2,book1
1892,من اوّله‌ن دئوي گؤرمه‌يه گلميشم، اونونلا حق – حسابيم وار، بو سؤزلرده‌ن ياخشي تئز اول منه بير يئمك گتير.,f2,book1
1906,يئمه‌ييني ييء، دور و دؤيوشك.,f2,book1
1920,آغ دئو گلسه، سني شاققا – شاققا ائله‌يه‌جك، نئجه گليبسن، ائله‌ده قاييت، گئت.,f2,book1
1934,ساواشين سون آنلاريندا دئوي صياد اؤلدوردو.,f2,book1
1948,نه اوچون گليبسن نه ايسته‌ييرسن ؟,f2,book1
1962,نئچه گون آختاردي اونلاري تاپا بيلمه‌دي آخيردا بير قوجانين يانينا گئديب، اوندان بلدچي‌ليك ايسته‌دي.,f2,book1
1976,شاه بوتون ساراي اهلين توپلاييب، اوغلانلارينين پئشوازينا گئتدي و طنطنه‌ايله قصرينه گتيردي.,f2,book1
1990,صياد آييق ساييق آدام ايدي، بيرده بيليردي بو كروان، باشقا اؤلكه‌نين آداملاري ايدي، اونا گؤره بئله جاواب وئرمه‌يي مصلحت گؤردو:,f2,book1
2004,من خداحافظ گئدير‌ه‌م سنونله منيم ايش بيرلييم توتماز.,f2,book1
2018,بؤيوك قارداش چانتوسون يانينا گليب، عرض ادبدن سونرا دئدي:,f2,book1
2032,هاردان بيليم‌كي، سن او آدامسان ؟,f2,book1
2046,شاهين امري‌ايله بؤيوك قارداشلار اؤلكه‌دن قوولدو و داها سونرا، صيادي گتيرديگي قيزلا ائولنديردي.,f2,book1
2060,اونلار خزينه‌يه ساري گليب، ياخينلاشاندا ايت‌لر هورمه‌يه باشلادي.,f2,book1
2074,اوغول گونئي پادشاهي گوجسوز و پولسوز اؤلكه‌نين پادشاهي‌دير.,f2,book1
2088,اونلار بو سفره‌نين باشيندا دوست اولدولار.,f2,book1
2102,اونلاري بيزه مهيا ائده‌ن بير گنج اوغلاندي.,f2,book1
2116,دئمك بورداكي حئيوانلار بو ايشلري گؤروب، سني گتيرميشلر.,f2,book1
2130,حئيوانلار كؤهوله گليب، پارچاني يئره قويدوقدان سونرا، قاييتديلار.,f2,book1
2144,آتين كيشنه‌مه‌سي دوشمن‌ليك علامتي‌ايدي.,f2,book1
2158,تولكو گليب، گؤردو قيز يوخا چيخيب، پيشيكدن سوروشدو.,f2,book1
2172,تولكو چوخ گؤتور – قوي ائده‌ندن سونرا دئدي:,f2,book1
2186,تولكوده سؤزوم يوخ گئديرسن گئت – دئيه جاواب وئردي.,f2,book1
2200,آرابا يانار – يانماز، تولكو بير دئشيك تاپيب، اوردا گيزله‌ندي.,f2,book1
2214,هه بالا قيشين كي دا قاردير.,f2,book1
2228,ابدی گؤزللییه قوووشماق ایسته‌ییندن دوغولان، شیرین-شکر دیللرده یاشایا-یاشایا شیرینلشن، یوزایللری آدلادیقجا داها دا جیلالانان سؤز-فیکیر اینجیلریمیز – ناغیللار یئنه ده انسانلاری اؤز ایشیغینا توپلاییر.,f2,book2
2242,بوتون دونیا فولکلوروندا اولان بو موضوع، عادتی اوزره ناغیلین باشلانغیجینی تشکیل ائدیر.,f2,book2
2256,بعضا ناغیل هئچ بیر تاریخی حادثه‌‌‌نی سؤی‌لمک مقصدینی داشیمیر.,f2,book2
2270,بونو قویویا دئیندن سونرا ائوینه گلیر، گؤرور کی، هر شئی اؤز قایداسیندادیر.,f2,book2
2284,حال آناسینا گلدیکده، بونا بعضا آدی دا وئریلیر.,f2,book2
2298,لاکین همین آدام‌یئین وحشیلر اسکی مغوللاردا دا آدی ایله مشهوردور.,f2,book2
2312,بونو بیر سیرا ناغیللاردا گؤرمک اولور و ناغیل سؤیله‌ین یارادیجی‌نین هانسی بیر اجتماعی قروپدان اولدوغونو ناغیلا گؤره بیلمک چتین دئییل.,f2,book2
2326,لاکین بو دیولر هئچ بیر زامان سونا قدر انسانا قالیب گلمیرلر.,f2,book2
2340,سیمرغ انسانین یاخشیلیغینا قارشی اونو دونیانین بیر اوجوندان باشقا اوجونا قانادلاری اوستونده آپاریر، آسلان ایسه اورگی رحملی ناغیل قهرمانینا اؤز بالالارینی وئرمکله اونون مووفّقیّتینه سبب اولور.,f2,book2
2354,بو ناغیللارداکی درویش سیماسی مشهور حِکایه‌‌لرینده گؤستریلن اووقاتلار قدر پارلاق و اونلار قدر جانلیدیر.,f2,book2
2368,و ناغیللاریندا اجتماعی ضدیت او درجه‌ یه‌‌ چاتیر کی، مباریزه ائدن ایکی قووو‌دن بیریسی محو اولور.,f2,book2
2382,بو زامان بعضا قیزلا آتانین اختلافی دوشور، آتا بوتون عائله‌‌‌نین صاحبی اولماسی حوقوقوندان استفاده ائدیر.,f2,book2
2396,بو یازیغین الی خمیرلی، قارنی آج ایدی.,f2,book2
2410,کیشی‌نین اوستونده کَسرتیدن-زاددان بیر تییه‌سی ده یوخدو.,f2,book2
2424,یا کندده اؤلوم، یا بوردا ایلان-چایانا یئم اولوم ؟,f2,book2
2438,پادشاه بونو ائشیدنده سندن بونون معناسینی خبر آلاجاخ.,f2,book2
2452,بیر ده سننن قیزیلی بؤلن کیمدی.,f2,book2
2466,– یاخشی، بو ایلان منه نه قدر یاخشیلیق ائله‌دی.,f2,book2
2480,سن ده زمانه نین حؤکمونون خاصيّتینی ديَیشدیردین.,f2,book2
2494,– باجی، دوزون دئینه، بو اوشاخ کیمدندی ؟,f2,book2
2508,ائله کی آخشام اولدو قیز گؤردو کی، بودی نرها-نر، گورها-گور بیر دئو گلدی.,f2,book2
2522,بولار بیرده یئییب، ایچیب باجی-قارداش کیمی دولانیردیلار.,f2,book2
2536,– آی قارداش، خوش گلدین، بئش گلدین، نه عجب بیزی یاد ائله‌دین، – دئدی.,f2,book2
2550,– دایی، ایندی کی گئدیرسن، مبادا گؤی گؤز، ساری ساققال کیشییه نؤکر اولاسان.,f2,book2
2564,اؤکوز گئتدی دوردو بیر کوللوخدا، ایت ده دوردو چایین لاپ اورتاسیندا، علاجیم کسیلدی، قاییتدیم.,f2,book2
2578,کیشی گؤردو بودو گؤی مینجیخ گلیر.,f2,book2
2592,ایکی قیچیندان یاپیشیب دارتدی، ایکی بؤلوب یاریسینی بو ایته آتدی، یاریسینی او بیری ایته آتدی.,f2,book2
2606,مختصر گئدیب آروادی گتیریب باسدیردیلار، سورادان قاییتدیلار ائولرینه.,f2,book2
2620,– وای ائوی ییخیلان جانیم، ایش خراب اولدو.,f2,book2
2634,شاخدان-شوولدن آلتینا باسیب شاققیر-شوققور قایناتدی.,f2,book2
2648,فاطی قاری ایپلیگی کلف-کلف قاییریب آسمیشدی گؤیدن.,f2,book2
2662,او نه قاییریردی کی، سن نه قاییراسان ؟,f2,book2
2676,گؤردو بیر قاری بیر کئچه‌لین الیندن توتوب دئییب داد ائدیر.,f2,book2
2690,محمّد طوله میخینی، بیر ده توخماخ گؤتوروب، اوز قویدو گئتمه‌یه.,f2,book2
2704,سیزه بئش کلمه خبر وئریم لوطوباشیندان.,f2,book2
2718,بونو من ایندیجه فیلان حمامدا قازانمیشام.,f2,book2
2732,پادشاه باققالدان سوروشدو کی، نَیین گئدیب.,f2,book2
2746,جماعت اولان احوالاتی لوطولارا سؤیله‌دی.,f2,book2
2760,– آی آمان، تئز اولون، قولوزدان بیرینی، یوز تومن ده پول حاضیر ائله‌یین، آتاخ بو نهنگین آغزینا، یوخسا بو ساعت گمینی داغیداجاخ.,f2,book2
2774,محمّدین چؤرگینی ده، خؤرگینی ده وئردیلر، یئییب قارنین برکیتدی.,f2,book2
2788,– ای فاطی قاری‌نین اوغلو کئچل محمّد!,f2,book2
2802,بیر سیچان دا کئچمگه یولو یوخدو، گون ده آز قالمیشدی کی، باتسین.,f2,book2
2816,او بیری طرفه باخاندا نه گؤردو ؟,f2,book2
2830,کاش او بوردا اولسایدی، بو خؤرگی اوننان یئییب، اونا اره گئدردیم.,f2,book2
2844,– خانیملار، من بوردایام، اوّلجه هله او جورابدان قیرخ جوت بورا گتیرین، سورا دانیشاخ.,f2,book2
2858,– آی آرواد، تئز اول، قیز گؤزله‌ییر.,f2,book2
2872,– آخماق اوغلو، آخماق، قویماز بیر آز بو موفته حلیمدن ایچک.,f2,book2
2886,جورابلاردان هر آغاسینا بیر جوتون باغیشلادی.,f2,book2
2900,بونلار بو دانیشیقدایدیلار، محمّدین آروادی چیخدی ایوانا.,f2,book2
2914,– منیم سئوگیلیم، نییه بیکئفسن، سن بولمورسن منیم سندن باشقا بیر کیمسم یوخدو ؟,f2,book2
2928,ائله کی، شهرین قیراغینا چیخدی، لؤحو باشلادی اوخوماغا.,f2,book2
2942,– قوی بورا، گؤروم بلکه هئچ ایچینده حوریسی یوخدو.,f2,book2
2956,– ائوین ییخیلسین، داها نه تدبیر، هر نه دئسن، عمله گتیره‌جک.,f2,book2
2970,– اوندا، گئت، اوّلجه قیرخ گون مؤهلت آل.,f2,book2
2984,– محمّد، دی دور بیر تاماشا ائله، گؤر نه گؤررسن ؟,f2,book2
2998,قیز قوللوقچولارا سسله‌نیب محمّدی یوخاری گتیردیلر.,f2,book2
