NO,Sentence,ID,book_name
1165,بيرده شامدان سونرا آغاجدان بير قيلينج دوزه‌لديب، قيلافا قويارام، كيم نه بيليركي او آغاجدان‌دير.,f3,book1
1179,باشماقچي آللاها شوكور ائله‌ييب، آتي مينيب، ائوينه طرف گلدي.,f3,book1
1193,بير مدتده‌ن سونرا قورباغا اؤزونو تاپدي و اويان – بويانا آتيلماغا باشلادي.,f3,book1
1207,قارا بگين آدي گلنده هامي لرزه‌يه دوشردي.,f3,book1
1221,قارا بگ كئچيله گلن گنج اوغلانا چوخ آجيدي:,f3,book1
1235,آي چيخماميش گرك، منه تاوان اؤده‌يه‌سيز، من سندن يوز قارا يورقا، يوز زرنگ دوه، يوز زرلي پالتار، يوز دووارلي آغ سارايي ايسته‌ييرم.,f3,book1
1249,اوغلان چوخ ناراحات اولما، قارا بگ بوتون‌ ايسته‌ديكلرينه نايل اولاجاق.,f3,book1
1263,عاشيق ايشين نه يئرده اولدوغونو گؤردو، اونا گؤره‌ده دورمادان قيز وئره‌ن آينا، داراغي، بير – بيرينه چاليب، خانين آداملاري قاباغيندا هوندور بير داغ گؤروندو.,f3,book1
1277,كندين آغ ساققاللاري، اوغلانين اللريني گؤيه قالديريب، اونا لقبي وئرديلر.,f3,book1
1291,اوغلان خيابانلاري، كوچه‌لري گزديكجه اوميدسيزلشير.,f3,book1
1305,تئز اول بو درييه بورون گؤروم، نه اولور.,f3,book1
1319,احمد كور پئشيمان دايانيب ايشين آخيريني گؤزله‌ييردي كي، بيردن ـ بيره جوثّه‌لي بير قيرغي اونون باشي اوستونده دايانير، اونا بير خطر يئتيرمك ايسته‌ديكده احمد اؤزونو كنترل ائديب، قيرغي‌نين آياقلاريندان برك ـ برك ياپيشيب، آغيرليغيني داغين آشاغي طرفينه سالير.,f3,book1
1333,سيز اوّل منه اؤيره‌دين، سونرا نه دئسه‌ز اونو ائله‌رم.,f3,book1
1347,احمد بس مني قويوب هارا گئديرسن سن آللاه منه ده اؤيره‌ت، گليم آشاغي.,f3,book1
1361,حيله‌كار تولكي، اؤزونو خوروزا ياخينلاشديريب، اونا دئدي:,f3,book1
1375,درويش گؤردو بيرگون قورتاردي آنجاق اونا روزي گؤندريلمهدي قيدلره اساساً تانري اوْزامانين پيغمبريني اوْنون يانينا گؤندريب امرائديركي اي منيم بندم عاليمين تمل و بيناسي ايش و چاليشماق دير و سن بيلكي خئيرايش گؤره بيلسن، ياخشي دئگيلكي باشقالارين خئيريني، قالخ و اؤز الينه روزي الده ائت.,f3,book1
1389,چوخ ياخشي كيشي دير، بيزيم نعمت يميزدن گؤز اورتوب، يئنه يول اوستونده اوتورور، حوكمدارين خادمي يوخسول كيشينين نزدينه گئديب، موضوعونو اوندان سوروشدو.,f3,book1
1403,قوجا جوانا چاتماق همن سالام وئريب دئيير:,f3,book1
1417,شاه اسماعيل قاييديب قاري يا بئله دئيير:,f3,book1
1431,اللـه‌شيب دوشمنه غاليب گلرديلر اونا گؤره پيلوو بير طرفدن يئهكي، الين يانماسين.,f3,book1
1445,اودوركي، حاضيرليق گؤروب اوزاق بير شهره اوخوماغا گئدير.,f3,book1
1459,بلي احمد بورادا ايشله مكده اولسون كيشي‌نين گليري همين ايل ايكي ـ اوچ قات آرتير.,f3,book1
1473,يئنه همين سؤز ايكي مين تومندن چوخ خئير وئرمه‌سه گل پولونو آپار.,f3,book1
1487,اودوركي، اونلاردان آيريليب كروان يولو ايله گئتدي.,f3,book1
1501,احمد كيشي‌نين وئرديگي چؤره‌گي جيبيندن چيخاريب كسدي كي يئسينلر.,f3,book1
1515,توي ائله‌مك اوچون گره‌ك چوخلو پول ييغماق لازيمدي اوداكي، هله يوخوموزدور.,f3,book1
1529,دئ گؤروم اونون عيبي نه دير ؟,f3,book1
1543,آرواد گؤردون نه قدر اوغلوموز پول قازانماغين چتين اولدوغونو بيلميردي بو اونون اوچون عيب ايدي.,f3,book1
1557,پادشاه بو دفعه اوشاقلارين هره‌سينه بير قيران وئريب تاپشيردي كي، ايندي ده منه ان آجي شئي آليب گتيره رسينيز.,f3,book1
1571,كيشي دوروب اوشاقلاري بير ظلم‌له او بيري ائوه آپاردي.,f3,book1
1585,عاغيللي، باجاريقلي، ايگيد آداملار هئچ واخت اؤزلريني تعريفله‌مزلر.,f3,book1
1599,ياخشي، سن قوشون باشچيسي دئييل سن كي، بو ايشلري اؤيره‌نيرسن ؟,f3,book1
1613,آغاجا چاتاندا گؤردو آت – زاد يوخدور.,f3,book1
1627,بگ‌ين گؤزه‌ل قيزي خسته ياتيب، آتاسي سؤز وئريب، قيزي ساغالدانا وئره‌جك.,f3,book1
1641,قيزيل كوپو چيخاريب، ايلخي صاحبي اولان بگين يانينا گليب سوروشدو:,f3,book1
1655,كئچميشده محمد، احمد و صمد آديندا اوچ قارداش ياشاييردي.,f3,book1
1669,آنجاق واختي دايانديرماق اولمازدي بير نئچه تئل سونبول قاليردي‌كي، گون باتدي و سون سونبول باغيني، گون باتاندان سونرا باغلادي.,f3,book1
1683,او اليني آتيب، قوشو توتماق ايسته‌ينده، قوش پيرالاييب، گئتدي.,f3,book1
1697,اونلار گليب، مقصده چاتاندا، آتلاري لاپ ايشدن دوشموشدو.,f3,book1
1711,سلطان حسين باي قارا اوزونو وزيرلره توتوب دئيير:,f3,book1
1725,ياغ ‌ايله شورون قيمتي بير اولان يئردن قاچ.,f3,book1
1739,وآللاه ائوي تيكديره‌ن دوز دئيير، او يازيق ائله ائوي بير مرتبه‌لي تيكديريردي من باعث اولموشام ائو ايكي مرتبه اولسون.,f3,book1
1753,قولو توتوب، ايپي اونون بوينونا سالماق ايسته‌ينده وزير اؤلكه باشچيسينا دئيير:,f3,book1
1767,گون او گون اولدو، بير گول ياناقلي قيزآنادان اولدو، قيزي قويموشودولاربئشيگين ايچينده اويناييردي.,f3,book1
1781,ـ هئش نه داريخيرام ايسته‌ييرم اونو اوينادام!,f3,book1
1795,سيمرغ چپري چئويردي بئش نفر توکؤلدو.,f3,book1
1809,قبيله باشچيسي حارثه بن لام طايي ايدي.,f3,book1
1823,بوتاريخدن اياك اعني و اسمعي ياجاره شعري عرب ديلينده بير ضرب ـ المثل كيمي قئيد ائديلدي.,f3,book1
1837,متر هوندورلويه ماليك اولان صدر آغاجي هميشه ياشيل آغاجدير.,f3,book1
1851,مسلمان روايتلرينه گؤره چنّتين ان اوجايئرينده بير صدر آغاجي بيترو اونون كؤلگه‌سينده مؤمينلر دينجه‌ليرلر.,f3,book1
1865,كيشي تمكين‌ ليك‌ له جاواب وئردي:,f3,book1
1879,قارداشلار سالام وئريب، عليك آلديقدان سونرا، قارداشلار قوجادان سوروشدولاركي، بو يوللار هارا گئدير ؟,f3,book1
1893,قيز دئوين خوره‌ييندن گتيريب اوغلانا وئردي.,f3,book1
1907,دئو يئمه‌ييني يئيندن سونرا، اونلار باشلاديلار دؤيوشمه‌يه.,f3,book1
1921,ايچري گيريب، دئوين خوره‌ييندن بير آز يئييب، آغ دئوين، يولونو گؤز‌له‌دي.,f3,book1
1935,سونرا گليب، قيزي آزاد ائله‌دي.,f3,book1
1949,منه دئسن، سنه كمك‌ليك ائله‌رم.,f3,book1
1963,بو شهرده غريبه آداملار چوخ وار، اونلاري يالنيز بير واسطه‌ايله تاپماق اولار.,f3,book1
1977,هره اؤز آداخليسين نشان وئردي قالان قيز كيمدي سوروشدوقدا هر ايكي قارداش دئدي:,f3,book1
1991,من يوخسولون بيري‌يم، گئجه دولاناندا آياغيم زويوب، دوشدوم قويويا.,f3,book1
2005,اوستا نه قده‌ر يالوارديسا، صياد، اوز دؤنده‌ريب گئتدي.,f3,book1
2019,بولبولو گتيره‌ن آدام من‌ايديم.,f3,book1
2033,صياد دئولرين باشلاريني، بوينوزلاريني چانتوسا گؤستردي.,f3,book1
2047,قيرخ گون هر يئردن توي – دويون سسي گلدي.,f3,book1
2061,حئيوان ديلي بيلن دئدي‌كي، او ايت هوردو، سونرا، اوبيريسي ايت اونا جاواب وئريب، دئديكي آرخايين اولون، اونلارين ايچينده تانيش آداميميز واردير.,f3,book1
2075,من سنه وارلي يئردن قيز آلارام.,f3,book1
2089,گلين بو جرگه‌ميزه آيي و جاناواري‌دا قاتاق.,f3,book1
2103,بيز گرك اوندان تشكر ائده‌ك.,f3,book1
2117,اوغلان بوندان سونرا، حئيوانلارا چوخ پاي قويدو.,f3,book1
2131,ايندي گلين، بونلاري بوردا قوياق، گئديب گونئي پادشاهيندان خبر گتيره‌ك.,f3,book1
2145,اوغلان بونا محل قويمادي اونو ائوينه گتيردي.,f3,book1
2159,بلكه‌ده كوپه گيره‌ن قاري، قيزي آتاسي‌نين يانينا قايتاريب.,f3,book1
2173,من بوتون تولكولرين شاهي‌يام، جاناوار بوتون جاناوارلارين، قيرقي قيرقيلارين و آيي‌دا بوتون آيي‌لارين باشچيسي‌دير.,f3,book1
2187,يوخ، گئتمه‌لي اولساق، هامي بير يئرده گئده‌جك، قالمالي اولساقدا هامي قالار.,f3,book1
2201,بير نئچه ساعاتدان سونرا تولكو ظاهره چيخيب، شاهين يانينا گلدي.,f3,book1
2215,جوان قوجا ايله يئنه ده باش ـ باشا قويماق ايسته‌دي و اوندان سوروشدو:,f3,book1
2229,حاقین ناحاقق اوزرینده قلبه‌سی‌نین آپاریجی اولدوغو بو زنگین ائل یارادیجیلیغی نومونه‌لرینده قهرمان هر جور چتینلییه اوستون گلیر، اؤز بؤیوک آرزولارینا چاتیر.,f3,book2
2243,یالنیز کؤهنه دونیانین خالقلاری، شمالی آمریکا تئلئنگیتلری‌نین ناغیللاریندا دا بئله‌دیر.,f3,book2
2257,معيّن اقتصادی علاقه‌‌‌لره و اجتماعی مناسیبتلره دایر ناغیللار بعضا هئچ بیر گؤستریش و یا ائیهام گؤزله‌مه‌ییر.,f3,book2
2271,بوندان بیر نئچه واخت سونرا همین قویونون اوستونده بیتن قامیشی بیر چوبان کسیر.,f3,book2
2285,بو دا دوغان آروادلارین، یئنیجه دونیایا گتیردیکلری اوشاغین جییرینی چیخاریب آپارارمیش.,f3,book2
2299,آنجاق بونلارین تأثیری آذربایجان ناغیللاریندا گؤرونمه‌ییر.,f3,book2
2313,ناغیللاریمیزین چوخو کندلیلر ایچریسیندن توپلاندیغی اوچون بونلاری سؤیله‌ین ناغیلچی‌نین کندین هانسی قروپونا منصوب اولدوغونو آیدینلاشدیرماق اولور.,f3,book2
2327,بو دیولر همیشه داغلاردا، شهرلردن اوزاق قالاچالاردا یاشاییر و یا یئرین آلتیندا اؤزلرینه باغلی-باغچالی سارایلار سالیر، گؤزل پریلری و یا قیزلاری بو یئرلره چکیب آپاریرلار.,f3,book2
2341,سس-کویله دولو شهرلردن قاچان و زاهید حیاتی سورن قوجالاردان ساوایی آذربایجان ناغیللاریندا ان چوخ جادوگر درویشلرین روللارینی گؤرمک اولور.,f3,book2
2355,البته‌‌‌، بوتون بو اووقاتلار فئودال شرقین بیزه بوراخمیش اولدوغو میراثدیر.,f3,book2
2369,جاببار مولامقولو اوغلو دا اؤز کئچه‌لی واسطه‌‌‌سیله پادشاهی بوتون ساراییله، سارایداکیلارین عائله‌‌‌لریله و حتی پادشاهین جاسوسو اولان دللکله بیرلیکده هامیسینی تونقالدا یاندیریر.,f3,book2
2383,ناغیللاردا چوخ زامان پادشاه قیزلاری‌نین اوچونجوسو یا بیر مهتری، یا دا باغبان اوغلونو سئویر، اونا اره گئدیر.,f3,book2
2397,ها ایشلردی، شوملاردی، اکردی، مالالایاردی، بئجریب محصولو باشا گلنده بو بیر یاننان، کوخا بیر یاننان، بورجلو بیر یاننان بونون محصولونو خیرماندا قورتاراردیلار.,f3,book2
2411,چؤرگینی یوخلادی، گؤردو کی، ائله صاباحی گؤرر-گؤرمزدی.,f3,book2
2425,– علیمردان، من گؤرورم سن چوخ جومردسن، اؤزون ده اهل-عیال صاحبیسن.,f3,book2
2439,دئیرسن کی، زامان گله‌جک دونیا بیر-بیرینی قیراجاخ.,f3,book2
2453,قیلینجی ائندیردی، ایلانین قویروغونو چاپدی، آتی سوروب گئتدی.,f3,book2
2467,من هر دفعه‌‌ اونا پیسلیکدن باشقا بیر شئی ائله‌مه‌میشم.,f3,book2
2481,گئت، قیزیللارین هامیسی آنا سوتو کیمی حلالین اولسون.,f3,book2
2495,قیز نه قدر آند ایشدی کی، هئچ کیمین اوزون گؤرمهییب، قارداشلاری اینانمادیلار.,f3,book2
2509,او طرفه-بو طرفه باخدی، گؤردو نه ؟,f3,book2
2523,بیر مدت بئله دولاندیلار، تا کی قیزین وعده‌‌سی تمام اولدو، بیر اوغلان دوغدو.,f3,book2
2537,اوندان سورا قیز دا باشینا گلنلری بیر-بیر قارداشینا حکایت ائله‌دی.,f3,book2
2551,بیر ده باشیندان بیر توک چکیب وئردی داییسینا، دئدی:,f3,book2
2565,اوغلانی سوپوررویوب ایسته‌دی باشین کسسین، اوغلان توکو آتدی اوجاغا، آنجاق توک یانینجان اوغلانین باشین کسدی.,f3,book2
2579,– چؤرگی یئدیم، قاتیغی دا سن دیین کیمی ایشدیم.,f3,book2
2593,جواب وئردی کی، اوشاخدان کوخا ائوینین ایتینه چاتمادی اونا گؤره.,f3,book2
2607,یولدا آروادیینان کیشی دانیشدیلار کی، گؤی مینجیخ بوزیم باشیمیزا بلا آچاجاق، یاخشیسی بودور کی، بونو یاتیرداخ، یوکلنک قاچاخ.,f3,book2
2621,گؤردو کیشی آروادینا دئییر کی، آخشام اولاندا گؤی مینجیخین یئرین لاپ دریانین قیراغیندان سال، اوندان بری اؤز یئرینی، لاپ قیراغیندان دا منیمکینی سال.,f3,book2
2635,ائله کی، سو تمام قاینادی، دئدی:,f3,book2
2649,محمّد توللانیب کلفین بیرین آلیب قویدو قوینونا، اوز قویدو بازارا، گلیب بیر باققالین دوکانی‌نین قاباغیندا بوینونو بوکوب دوردو.,f3,book2
2663,محمّد گؤردو ایش پیسدی، دئدی:,f3,book2
2677,لوطوباشی باخدی گؤردو بو ائله بیر کئچلدی کی، بیر آغاجدیخدان یاخین دوشمه‌لی دئییل.,f3,book2
2691,ائله کی گلیب حماما چاتدی، پاپاغین ایری قویوب فیشدیریخ چالا-چالا باشلادی میخی چالماغا.,f3,book2
2705,لوطوباشی آییلیب گؤردو محمّد یوخدو.,f3,book2
2719,بونون اوستونده من بیر قات قابیخ قویموشام.,f3,book2
2733,– قبله-عالم ساغ اولسون، نه امر ائله ییرسن یئرینه یئتیریم.,f3,book2
2747,لوطولار او ساعت نیشانیندان بیلدیلر کی، کئچل همین محمّد اؤزودو کی، وار.,f3,book2
2761,گمی‌نین ده هامی یوکو تاجیرلردی.,f3,book2
2775,– بیز سنی آتمیشدیق کی، اؤله‌سن، اؤلمه‌دین، یوز تومه‌نی نییه وئرک ؟,f3,book2
2789,– سنه دئمیرم چیخ، دالیندان دانیشما، ایگیت آغزین یومار، الین آچار.,f3,book2
2803,باشلادی قالاچانین دؤرد طرفین گزمه‌یه گؤرسون بیر یول تاپارمی گیرسین قالاچایا.,f3,book2
2817,گؤردو بیر چیمه‌نی-باصفا یئرده سوفره سالینیب سوفرنین اوسته اوچ قاب خؤرک قویولوب ائله بوغلانیر، یانینا دا خورشو، مزه‌سی قویولوب.,f3,book2
2831,– داد فاطی قاری‌نین اوغلو کئچل محمّدین الیندن.,f3,book2
2845,قیزلار او ساعت جورابدان قیرخ جوت حاضیر ائله‌دیلر.,f3,book2
2859,– قوی گؤروم، گرک توی چارشابیم دورا، اونو وئریم آپار.,f3,book2
2873,– آخماق اوغلو سنسن کی، خالق تاماشایا گئدیر، سن اوتوروب حلیم ایچیرسن.,f3,book2
2887,لوطوباشی دا محمّدی آزاد ائلییب دئدی:,f3,book2
2901,پادشاه قیزی گؤرن کیمی بیر اوخ قیزین ایکی قاشی‌نین آراسیننان قوتاریب ديَدی پادشاهین اورگی‌نین باشیندان.,f3,book2
2915,سن ده بئکف اولاندا بو قوربتده من نئیلرم ؟,f3,book2
2929,اوخویوب قورتاران کیمی محمّد باشلادی قوش کیمی اوچماغا.,f3,book2
2943,محمّد نارلاری تؤکدو قیزین قاباغینا.,f3,book2
2957,– گئنه بیر چاره تاپیب بو کئچل کؤپک اوغلونو باشیمیزدان رد ائله‌مه‌لی‌ییک.,f3,book2
2971,اوتوز دوققوز گون کئف ائلییک، گؤرک قیرخی نه اولور ؟,f3,book2
2985,محمّد دریا طرفه باخاندا نه گؤردو ؟,f3,book2
2999,اوزونه آینا توتوب گؤردولر کی، جانی وار.,f3,book2
3013,الله هامینی مطلبینه چاتدیرسین، بیز ده اونون بیری.,f3,book2
3027,بونللار، بلی، بیر یاشیندان گلدی ایکی یاشینا، ایکیدن اوچه.,f3,book2
3041,بونللار گؤردولر کی، کیمی قوش اوینادیر، کیمی گزیر، کیمی اوینیییر.,f3,book2
3055,بونللار جرگئینن دوردولار جئیرانین دؤرد بیر طرفین توتدولار.,f3,book2
3069,یول اوزونو ملیک احمد بونا تسگینلیک وئریردی کی:,f3,book2
3083,گؤردولر کی، قیرخ پیللکنده بئشیمجی مرتبه‌ده قیز گزینیر.,f3,book2
3097,بیر ده قازانی وار؛ یئددی دمیرچی هر‌سی بیر کونجونده چکیج دؤیور، اونون سسی بیر-بیرینه گئتمیر.,f3,book2
3111,او قاپیلاری آچسام، او منی گؤتوروب آپاراجاخ.,f3,book2
