NO,Sentence,ID,book_name
950,مثلا ً همين آتالار سؤزونون منشایی باره ده بیزه گلیب چاتان بیر روایت مؤجوددور.,m6,book1
964,کیشی آخشاما کیمی چؤلده اکینچی‌لیک ائله‌ییر، آرواد- دا ائو ایشلریندن باشقا یون اییریب، شال توخویور.,m6,book1
978,یانیندا بیر پارچا قورو چؤره‌ک.,m6,book1
992,بگ آروادی اوگوندن اصلان آختارماغا باشلادی.,m6,book1
1006,سن دئمه کی بو سؤز اوغلانا توخونور و سحریسی منتظم مکتبه گئدیب، یوخاری قیمت‌لر آلیر.,m6,book1
1020,بیر مدتدن سونرا شاه ساراییندا حاضیر اولور.,m6,book1
1034,بیرگون نظر آتینی مینیب، کتدن چیخیر.,m6,book1
1048,بلی اوغول انسان امه‌ییندن، انسان زحمتیندن اله گلن چؤره‌یین قدرتی هرنه دن گوجلودور.,m6,book1
1062,اونلارين قادينلارينين بيري ايش باجاران او بيريسي‌نين قاديني ايش باجار مازدي.,m6,book1
1076,ائله اوتوروب همين گونو گؤزله‌ييرديلر.,m6,book1
1090,حالوا ساتان سؤزه باشلاياراق، بال قاريشيق حالواني بو عارف آدامين قاباغينا قويور.,m6,book1
1104,كئچميش زامانلارين بيرينده ولي خان آدلي بير حكمدار وارايميش.,m6,book1
1118,ولي خانين منلن نه ايشي وار ؟,m6,book1
1132,آخشام اولدو، ولي خان يئنه‌ده باشماقچي‌نين قاپيسيني دؤيدو و گؤردو ايشي‌نين تعطيل اولماسينا باخماياراق، او يئنه‌ده پلوو بيشيرير، اوخويوب اوينايير، قاپيني دؤيوب، يئنه ايچرييه داخل اولدو.,m6,book1
1146,اگر رشوه آلماميسان، اوندا پولو هاردان تاپيب، پلوو بيشيريرسن ؟,m6,book1
1160,او پلوو بيشيره – بيشيره اويناييب اوخويوردوكي، او غريبه آدام يئنه‌ده قاپيني دؤيدو.,m6,book1
1174,بو وضعيتي گؤره‌ن حكمدار گولمه‌يه باشلادي.,m6,book1
1188,كندين اربابي، اونو اؤزونه چوبان ائتدي.,m6,book1
1202,عاشيق كنده ياخينلاشاندا دويدوكي، بير حادثه باش وئريب.,m6,book1
1216,چوخلاري عاشيق – ين بو سؤزلريني بير نوع شوخلوق كيمي‌ده قئيد ائتديلر.,m6,book1
1230,قارا بگ يئنه چيغيرماغينا دوام ائدير:,m6,book1
1244,عاشيق داشي يئره آتديقدان سونرا، داش، تيكه پارچا اولدو.,m6,book1
1258,بو گونه كيمي خان‌ايله هئچ كيمسه بير بئله جسارتله دانيشان اولماميشدي، اونا گؤره‌ده خانين حيرصيندن گؤز‌لري قيزاردي، تئز اؤزونو ساخلاييب، عاشيقا دئدي:,m6,book1
1272,خان بوتون مانع‌لري آشيب، اوغلانا ياخينلاشدي.,m6,book1
1286,اوغلان آناسي‌نين سؤزونه راضيليق وئريب، سحر ايش دالينجا شهره گئده‌جگم ـ دئيير.,m6,book1
1300,اوچونجو گون، دؤردونجو گونه كئچنده احمد اربابين يانينا گئديب، بو باره‌ده نيگران اولدوغونو سؤيله‌يير.,m6,book1
1314,اونلاري گؤروب آرتيق قورخويا دوشن احمد بيرده آشاغي باخاندا گؤرور اؤز اربابي داغين اتگينده دايانيب.,m6,book1
1328,وقت تماماً يئتندن سونرا ارباب احمدي چاغيريب دئيير كي، تئز اول بير اينك دريسي، بير نئچه بوش چووال حاضيرلا، بئش آلتي دوه ايله چؤله چيخاجاييق.,m6,book1
1342,اگر منه ده اؤيره‌تسن بوتون وار ـ دؤولتيمي سنه تاپشيراجاغام.,m6,book1
1356,اونا گؤرهده خوروزا مخصوص بير يووا تيكميشدي.,m6,book1
1370,‌ سنين آندينا اينانيم، يوخسا خوروزون قانادلارينا ؟,m6,book1
1384,سنين چتين گونلرين سونا چاتيب، بوخورك حوكمدارين امري ايله سنه گوندريلميشيدير.,m6,book1
1398,جاوان اؤز – اؤزونه بئله دئييب اورادان اوزاقلاشدي و قوجانين باشيني يارماق اوچون فرصت دالينجا گزمه‌لي اولدو.,m6,book1
1412,حربي مسلئهلره قارشي تجربهسيز اولان خطايي ايچري طرفدن اوردويا هجوم1 :,m6,book1
1426,سنده شاه اسماعيل كيمي اورتادان اليني اوزاتما، الين يانار.,m6,book1
1440,احمدين آتاسي كولدان كوسدان قيريب ساتماقلا بير ته‌هر عائله سيني دولانديريردي.,m6,book1
1454,گئدنده زحمت حقي مين تومن پول وئريم.,m6,book1
1468,بالا بيرينجي سؤزون قيمتي مين تومندي، ايسته‌ييرسن دئييم.,m6,book1
1482,احمد بو آداملارلا صحبت ائلييه ـ ائلييه گئتدي.,m6,book1
1496,اوغلوندور احمد گئديب آتا ـ آناسيله گؤروشوب اونلاردان دا خبر آليركي بو اوغلان كيمدير ؟,m6,book1
1510,اوغلان چوخ عاغيللي، معرفتلي، هم ده قوچاق ايدي.,m6,book1
1524,آرواد اري‌نين بو حركتيندن ال ـ آياغا دوشدو.,m6,book1
1538,آل بونو ساخلا آتاسي پولو الينه آلان كيمي پنجره‌ني آچيب اونودا حيطه آتدي.,m6,book1
1552,هر ايكيسي آلديغي شئيلري پادشاها وئرديلر.,m6,book1
1566,بلي بير آز گئچندن سونرا وزيرين صبري تؤكندي، دئدي:,m6,book1
1580,بير وزير كي اؤز اوشاقلاريني اداره ائده بيلمير، او اؤلكه‌ني نئجه دولانديرابيلر ؟,m6,book1
1594,او اوغلونو گؤروب اونلاري ايچري آپاردي.,m6,book1
1608,آتي آغاجا باغلاييب، يولونا دوام ائله.,m6,book1
1622,ائله تزه‌جه گؤزونو يومموشدوكي، جاناوار – تولكو شير ايچري گيرديلر.,m6,book1
1636,او لقمان پالتاري گئييب بگ‌ين يانينا گئتدي.,m6,book1
1650,دئديكي كوماني تاپدي قازانداكي اتي يئييب، اوستونده‌ده سو ايچدي.,m6,book1
1664,بو زمي‌نين هاميسيني بير گونده بيچيب، قورتارسام، منه نه وئره‌رسن ؟,m6,book1
1678,بئله‌ليكله محمدين بو ايشي‌ده نتيجه وئرمه‌دي.,m6,book1
1692,آرواد، ايندي وار – دؤولت صاحبي اولدوق، ايسته‌ييرم، شاهي قوناق چاغيرام.,m6,book1
1706,دوزدو منيم سؤزومه قولاق وئرمه‌دين، من بيليرديم او قوناقليق باشيميزا ايش آچاجاق.,m6,book1
1720,نوائي سلطان باي قارا و بير نئچه وزيرايله يولا دوشوب، اوجقار و قوملوق بير يئره چاتديلار، بو اوزاق چؤلده هئچ كيمسه و حتي قوش قوشلوغوايله بئله دولانميردي.,m6,book1
1734,اونلار بو مملكتين باش كندينه داخل اولورلار.,m6,book1
1748,ايپي درزي‌نين بوغازينا ساليرلار، گؤرورلر ايپ درزي‌نين بوغازينا يئرلشمير.,m6,book1
1762,آللاه عم اوغلو ايله عم قيزينين كبينين گؤيده كسر.,m6,book1
1776,گئت گير او چپرين ايچينه ننه‌م گلنده اونادييه‌ره‌م گئد او چپري گتير منه!,m6,book1
1790,ايندي کي او قيز بويوب اولار او قيزي ائله چپر ايچينده گتيره‌سن من باخيم سيمرغ دئدي :,m6,book1
1804,بومثلين تاييني عرب ادبياتيندادا تاپماق ممكن دور.,m6,book1
1818,سهل بن مالك قيزين بوجاوابيندان آرتيق اوتاندي آمما جاوابيندا:,m6,book1
1832,معيين شخصه حؤرمت علامتي وياساده‌جه خيرخواهليق‌لا علاقهدار آغاج اكمك، ياشيلليق، كولگه‌ليك ياراتماق عادتي بير سيرا خالقلاردا گئنيش ياييلميشدير.,m6,book1
1846,صدر يا كدر آغاجي ‌ليك و اوزون عؤمر رمزي حساب اولونور.,m6,book1
1860,يوخ، من بو ايشي گؤره بيلمه‌رم، اونلار پادشاهيندي، بيلسه شاه مني اؤلدوره‌ر.,m6,book1
1874,ايكي بؤيوك قارداشا يعني لاپ بؤيوك و اورتانجيل قارداش اوچون مخصوص آتلار گلدي.,m6,book1
1888,اول قيرميزي دئوين قاپيسين دؤيدو اوردان گؤزه‌ل بير قيز چيخدي، صيادي گؤرمك همين اوره‌يي ياندي.,m6,book1
1902,قوناق آج‌ايدي، سنين خوره‌ك لريندن يئدي.,m6,book1
1916,اونا مصلحت گؤردولركي، گلديگي يولدان قاييتسين، چونكي آغ دئو، قيرميزي دئوين تايي دئييل، بونون يئددي باشي و قيرخ بوينوزو وار.,m6,book1
1930,آخيردا گليب قارا دئوين اولدوغو يئره چاتديلار.,m6,book1
1944,آتينا قامچي ووروب، آت سويا گيرمه‌دي.,m6,book1
1958,صياد فرصتي فوته وئرمه‌ييب، اليني اوزاتدي.,m6,book1
1972,صيادين آداخليسي قارداشلارين حيله‌سيني دويدو و نه قده‌ر چاليشدي اونو بو حيله‌دن قورتارسين اولمادي‌كي، اولمادي.,m6,book1
1986,او بوتون وارگوجوايله اونلارا غالب گلدي.,m6,book1
2000,شاهين آداملاري گليب، الجه‌يي آپاراندا، اوستايا دئديلركي، اونلارلا گلسين و شاهدان اؤز انعاميني آلسين.,m6,book1
2014,صياد ايشلر پيس‌له‌شيب، نييه ؟,m6,book1
2028,اوغول من بيلميره‌م سن كيمسن، بير بئله چتين ايشين عهده‌سيندن نئجه گله‌جكسن ؟,m6,book1
2042,آتا، اونلار مني اؤلدورمك ايسته‌ميشلر.,m6,book1
2056,من‌ده هر كيمسه‌ني، زيل قارانليقدا گؤرسم، اونون اوستوندن قيرخ، اللي ايلده كئچسه يئنه‌ده تانييارام.,m6,book1
2070,كئچميش‌لرده بير حؤكمدار وارايدي، اونون بويا – باشا چاتميش بير اوغلو وارايدي.,m6,book1
2084,بير گون بير داغ كئچيسي اوولاييب، كؤهوله گتيردي.,m6,book1
2098,يوخ من باشچي اولا بيلمرم، گؤره‌رسن اؤزومه چوخ پاي گؤتوردوم.,m6,book1
2112,اوغلان سئوينجك حالدا قيزدان خبر آلدي:,m6,book1
2126,ائله آيري يولوموز يوخدور، گل گئده‌ك.,m6,book1
2140,سن كيمسن، هاردان گليب، هارا گئديرسن ؟,m6,book1
2154,قاري قيزي ايلان شوشه‌سي اولان يئره آپاردي.,m6,book1
2168,بو طرفدن تولكو اؤز دوستلاريني بير يئره ييغيب اونلارا دئدي:,m6,book1
2182,شاه باخيب گؤردو، قوشونو دارماداغين اولوب.,m6,book1
2196,من گرك تئزليكله اونلارين گؤروشونه گئده‌م، او دونيايا گئده‌م.,m6,book1
2210,گنجين گؤزو يول قيراغيندا اوتوروب، اؤز ـ اؤزايله دانيشان هردن ده بير چوبوغونو توستوله‌دن قوجايا ساتاشدي.,m6,book1
2224,بو دونيانين گؤزه‌ل واختيندا گله باشينا قار قوجاليغي ياغا.,m6,book1
2238,بو کیمی موضوع، یاخود لرین قدیملیگینی آنلاماق اوچون ناغیللاریمیزدا ان چوخ تصادوف اولونان عنصورلره دقت ائدیلمه‌لیدیر.,m6,book2
2252,ناغیللارین موضوعلارینی آنالیز ائتدیکده اونلاردا ان قدیم اقتصادی و اجتماعی اینکیشافلارین ایزلرینی تاپماق آساندیر.,m6,book2
2266,بو زامان اسکندر شهادت بارماغینی دوداقلاری‌نین اوسته قویوب حکم ائدیر کی، سسینی چیخارتماسین.,m6,book2
2280,قولیابانی هر شئیی ترس آنلاییر، ایسته‌نیلن شئیی عمله گتیریر، سویا، اودونا گئدیر و س.,m6,book2
2294,دیو و یا دئو ناغیللاری آذربایجان ائللری ایچریسینده چوخ یاییلمیش ناغیللارداندیر.,m6,book2
2308,لاکین یئنی محیطه دوشن ناغیل، یئنی عنصورلری قبول ائتمکله برابر، اوّلکی یئریندن گتیردیگینی ده ساخلایا بیلر.,m6,book2
2322,قهرمانی شاه، وزیر، تاجیر و یا اونلارین اوغوللاری اولان ناغیللار کندین وارلی طبقه‌‌‌سی آراسیندا یاییلیر و بو ناغیللارداکی ضدیت چرچیو‌سی دارالیر، اجتماعی توققوشمالاردان قاچیلیر و بونلارداکی مباریزه همیشه کور اولموش آتا ایله رحملی، لاکین آتاسینا قولاق آسمایان اوغول، اؤگئی آنا ایله قیز و یا اؤز قارداشی‌نین دوشمنینه وورولموش باجی ایله قارداش آراسیندا گئدیر.,m6,book2
2336,بونلار یا گؤیرچین جیلدینده، یا گؤزل بیر قیز شکلینده ناغیل قهرمانینا راست گلرک اونون اژداهالار، دیولر و باشقا ظالیم قووو‌لرله آپاردیغی غیری-مساوی مباریزه‌سینده اونا یاردیم ائدیرلر.,m6,book2
2350,لاکین بعضا ده ایلان اتینی یئین تامامیله قیزیلا دؤنورموش.,m6,book2
2364,ناغیللارین بیرینده کئچل محمّد شاها دئییر:,m6,book2
2378,بونلارلا برابر ناغیللاردا کؤچری حیاتینداکی قادینلار دا گؤستریلمیشدیر.,m6,book2
2392,بونلارین تدقیقینی ایسه آیری آیری کیتابلار تشکیل ائده‌جکدیر.,m6,book2
2406,ساغدان-سولدان بولودلار ایچینده گیزلنن داغلاری آشیب شهره گئتمک، دره‌دن ده قورخولویدو.,m6,book2
2420,علیمردانین بوغازی قوروموشدوسا دا، امّا یئنه اؤزونه توختاق وئریردی.,m6,book2
2434,بو حینده قولاغینا ایلانین سسی گلدی.,m6,book2
2448,جینّی دره‌دن گلنده اوزاقدان آغ ایلانی گؤردو.,m6,book2
2462,فقیر-فوقرا آغ گون گؤره‌جک.,m6,book2
2476,اوندان سورا قیلینج-قالخان زمانه سی گلدی.,m6,book2
2490,بیر مدت کئچندن سورا بو قیز گؤردو کی، حامیله‌دی.,m6,book2
2504,آز گئتدی، چوخ گئتدی، گئتدی چیخدی بیر بوابانا.,m6,book2
2518,سن اوتور بوردا، من هر گون گئده‌رم اولارام، قوشلارام، گتیررم دولاناریخ.,m6,book2
2532,او یئردن کی، قیزی اؤتورموشدو، اوز قویدو قیز گئدن طرفه گئتمه‌یه.,m6,book2
2546,– دایان، گؤی مینجیخ دئو ائوه گلسین، گؤروش، اوندان سورا گئدیرسن گئت.,m6,book2
2560,گرک ایتیم هاردادیرسا توخومو اوردا سپه‌سن، اؤکوزوم هاردادیرسا اورانی اکسن، قاتیغی ائله یئیه‌سن قایماغی ترپنمییه، چؤرگی ده ائله یییه‌سن قیراغی ترپنمییه.,m6,book2
2574,گؤی مینجیخ اؤکوزلرین باشین کسدی، سورا سوفرنی قویدو قاباغینا.,m6,book2
2588,کیشی‌نین بالاجا بیر اوغلو وار ایدی.,m6,book2
2602,گؤی مینجیخ ائوه قاییدیب، آروادین باشینا بیر یوموروخ ووردو کی، بوینو گیردی قینینا، او ساعت اؤلدو.,m6,book2
2616,– آ کیشی، گؤی مینجیخ بوردا اولسا ایدی، گئنه بیر آز اودوندان-زاددان ییغاردی.,m6,book2
2630,– آی عمی، قویما، آرواد دوشدو سویا.,m6,book2
2644,مایاسینی چرچیلره وئرردی، قالانینا دا بیر آز چؤرک، بیر آز سوغان آلاردی.,m6,book2
2658,سحر تئزدن فاطی قاری ائودن چیخیب هرّندی، گلدی اوتدو قونشونون چپری‌نین دالیندا، باشلادی پوسماغا.,m6,book2
2672,باققال ایسته‌دی آلسین، او دا چایچی کیمی.,m6,book2
2686,– بیر قوچاخ ایسته‌ییرم بو طوله میخینی آپاریب فیلان حماما چالسین.,m6,book2
2700,او، ال آتدی محمّدین یاخاسینا، محمّد ده ال آتیب اونون کمریندن توتدو.,m6,book2
2714,محمّد جورابی چیخاردیب وئرنده باققال گؤردو کی، بو بیر جورابدیر کی، بونون قیمتی هئچ پادشاهین خزینه‌سینده یوخدو.,m6,book2
2728,دارغا ائشیدن کیمی گؤزو ماشالدار پیشیگین گؤزونه دؤندو.,m6,book2
2742,منیم آغام فیلان لوطولاردی، هاردا اولسا، گلیب بو ساعت بورا چیخاللار.,m6,book2
2756,گؤردو گمی ترپه‌نیب بیر آزجا آرالانیب.,m6,book2
2770,آخیردا گؤردو کئچل اونو اؤلدوره‌جک ایسته‌دی قاچسین، محمّد ال آتدی توتدو نهنگین بورنوندان، نهنگ او طرفه چکیردی، محمّد بو طرفه.,m6,book2
2784,– ای آناسی ساتدیغی فاطی قاری‌نین اوغلو کئچل محمّد!,m6,book2
2798,محمّد جیبینه قویوب قالاچادان چیخدی.,m6,book2
2812,یوخودان آییلان کیمی اولوب اؤز-اؤزونه دئدی:,m6,book2
2826,من اون ایلدی کی، اوردا پیدا اولموشدوم، نه قدر اورا گلن واردیسا، سسله‌نیردیم باغری چاتلاییب اؤلوردو، نه‌لری وار ییغیشدیریب آپاریردیم.,m6,book2
2840,منی او قدر ووردو کی، بیر قات قابیغیم گئتدی.,m6,book2
2854,– خانیم، سن بوردا گؤزله، من قاچیم ائودن بو ساعت بیر چارشابدانزاددان تاپیم گتیریم، بورون گئدک.,m6,book2
2868,– باش اوسته، قال بیزه کؤمک ائله.,m6,book2
2882,باققال جورابلاری گتیرنده پادشاه گؤردو کی، پاهو بو جورابلار ها بوردا قازاخلاردا، اصولودا، چوبوخدا توخونوب، او ساعت امر ائله‌دی جلّادا.,m6,book2
2896,بونلار کئف چکمکده اولسون، سیزه کیمدن خبر وئریم، پادشاهدان.,m6,book2
2910,محمّد اوشاقلیقدا بیر آز مولّا یانیندا اوخوموشدو، حؤجله‌مینن بیلیردی.,m6,book2
2924,پیلکاندان یئنرسن، قاباغا بیر داروازا چیخاجاخ.,m6,book2
2938,سورا دوشوب گلدی قاری‌نین یانینا.,m6,book2
2952,منه دئمیشدین گتیر، دئمه‌میشدین کی، ساخلا، اؤزون ساخلییایدین.,m6,book2
2966,دوروب محمّدین بوینون قوجاخلاییب دئدی:,m6,book2
2980,آنجاخ خانیم دئییردی، بو دریانین اورتاسیندا بیر ائو تیکدیرسین، پادشاه، وزیر، وکیل آرواد-اوشاغینان اوردا اولاجاخ.,m6,book2
2994,یولنان گلنده، فیکیرلشدی کی، یانی من دالا باخاندا نه اولاجاخ ؟,m6,book2
3008,محمّد ده همین لوطولاری چاغیریب هره‌سین بیر منصبه قویدو.,m6,book2
3022,بونو گؤتوردو گلدی ائوه، قویدی خونچییا.,m6,book2
3036,بونلار گؤردولر، ائوده دیوارا بیر گؤیچک شئی دوشور.,m6,book2
3050,بونللار گئیینیب، آتلاندیلار، دوشدولر یولا، گئتدیلر.,m6,book2
